time,tmp
1671632759.028,33.656
1671632760.053,33.656
1671632761.268,33.656
1671632762.045,33.656
1671632763.02,33.656
1671632764.044,33.688
1671632765.213,33.688
1671632766.071,33.688
1671632767.066,33.719
1671632768.041,33.719
1671632769.147,33.719
1671632770.088,33.75
1671632771.016,33.781
1671632772.039,33.781
1671632773.165,33.812
1671632774.037,33.812
1671632775.045,33.812
1671632776.239,33.812
1671632777.011,33.812
1671632778.035,33.844
1671632779.059,33.844
1671632780.034,33.844
1671632781.057,33.844
1671632782.081,33.844
1671632783.056,33.844
1671632784.031,33.875
1671632785.054,33.875
1671632786.079,33.906
1671632787.054,33.906
1671632788.324,33.938
1671632789.052,33.938
1671632790.027,33.938
1671632791.2,33.938
1671632792.026,33.969
1671632793.135,33.969
1671632794.174,33.969
1671632795.049,33.969
1671632796.024,34.0
1671632797.078,34.0
1671632798.071,34.0
1671632799.046,34.0
1671632800.313,34.0
1671632801.045,34.0
1671632802.02,34.0
1671632803.044,34.0
1671632804.018,34.0
1671632805.091,34.0
1671632806.069,34.0
1671632807.238,34.0
1671632808.162,34.031
1671632809.069,34.031
1671632810.015,34.062
1671632811.038,34.062
1671632812.16,34.062
1671632813.038,34.062
1671632814.061,34.062
1671632815.282,34.062
1671632816.205,34.062
1671632817.035,34.094
1671632818.107,34.062
1671632819.033,34.062
1671632820.057,34.062
1671632821.181,34.062
1671632822.056,34.062
1671632823.037,34.062
1671632824.055,34.062
1671632825.035,34.062
1671632826.053,34.062
1671632827.356,34.062
1671632828.154,34.062
1671632829.027,34.094
1671632830.099,34.094
1671632831.22,34.094
1671632832.049,34.094
1671632833.069,34.094
1671632834.048,34.094
1671632835.12,34.125
1671632836.077,34.125
1671632837.059,34.125
1671632838.046,34.125
1671632839.313,34.125
1671632840.044,34.125
1671632841.019,34.125
1671632842.048,34.125
1671632843.023,34.125
1671632844.042,34.125
1671632845.263,34.125
1671632846.041,34.125
1671632847.185,34.156
1671632848.331,34.156
1671632849.161,34.156
1671632850.044,34.156
1671632851.259,34.156
1671632852.037,34.156
1671632853.012,34.188
1671632854.036,34.188
1671632855.011,34.188
1671632856.131,34.188
1671632857.058,34.188
1671632858.033,34.188
1671632859.057,34.188
1671632860.324,34.188
1671632861.055,34.219
1671632862.03,34.219
1671632863.054,34.188
1671632864.029,34.219
1671632865.053,34.219
1671632866.177,34.219
1671632867.052,34.219
1671632868.027,34.219
1671632869.05,34.219
1671632870.026,34.25
1671632871.049,34.25
1671632872.122,34.25
1671632873.096,34.25
1671632874.023,34.25
1671632875.051,34.281
1671632876.022,34.281
1671632877.054,34.281
1671632878.167,34.312
1671632879.044,34.312
1671632880.019,34.312
1671632881.043,34.312
1671632882.018,34.312
1671632883.042,34.312
1671632884.166,34.312
1671632885.041,34.312
1671632886.114,34.281
1671632887.039,34.281
1671632888.014,34.281
1671632889.038,34.312
1671632890.054,34.312
1671632891.239,34.312
1671632892.012,34.312
1671632893.036,34.312
1671632894.059,34.25
1671632895.034,34.25
1671632896.048,34.25
1671632897.033,34.281
1671632898.111,34.281
1671632899.324,34.281
1671632900.056,34.281
1671632901.031,34.281
1671632902.202,34.281
1671632903.03,34.281
1671632904.053,34.281
1671632905.112,34.312
1671632906.052,34.312
1671632907.033,34.312
1671632908.187,34.312
1671632909.221,34.312
1671632910.098,34.312
1671632911.161,34.312
1671632912.097,34.312
1671632913.023,34.312
1671632914.071,34.312
1671632915.022,34.312
1671632916.046,34.312
1671632917.063,34.344
1671632918.044,34.344
1671632919.019,34.344
1671632920.043,34.344
1671632921.047,34.344
1671632922.042,34.344
1671632923.055,34.344
1671632924.041,34.344
1671632925.016,34.344
1671632926.039,34.344
1671632927.209,34.344
1671632928.038,34.344
1671632929.111,34.344
1671632930.037,34.344
1671632931.012,34.344
1671632932.036,34.344
1671632933.06,34.344
1671632934.131,34.344
1671632935.302,34.344
1671632936.033,34.344
1671632937.057,34.344
1671632938.324,34.344
1671632939.055,34.344
1671632940.031,34.344
1671632941.192,34.344
1671632942.03,34.375
1671632943.053,34.375
1671632944.077,34.375
1671632945.056,34.375
1671632946.027,34.375
1671632947.051,34.375
1671632948.22,34.375
1671632949.05,34.375
1671632950.125,34.375
1671632951.048,34.375
1671632952.064,34.375
1671632953.047,34.375
1671632954.022,34.375
1671632955.079,34.375
1671632956.265,34.375
1671632957.045,34.375
1671632958.117,34.375
1671632959.043,34.375
1671632960.018,34.375
1671632961.1,34.375
1671632962.212,34.375
1671632963.235,34.375
1671632964.016,34.375
1671632965.068,34.375
1671632966.015,34.375
1671632967.038,34.375
1671632968.162,34.375
1671632969.232,34.375
1671632970.012,34.375
1671632971.136,34.375
1671632972.011,34.375
1671632973.035,34.375
1671632974.061,34.375
1671632975.034,34.375
1671632976.106,34.375
1671632977.06,34.375
1671632978.056,34.375
1671632979.031,34.375
1671632980.055,34.375
1671632981.03,34.375
1671632982.102,34.375
1671632983.328,34.375
1671632984.052,34.375
1671632985.028,34.375
1671632986.051,34.375
1671632987.221,34.375
1671632988.05,34.375
1671632989.223,34.375
1671632990.058,34.375
1671632991.024,34.375
1671632992.095,34.375
1671632993.023,34.375
1671632994.046,34.375
1671632995.072,34.375
1671632996.05,34.375
1671632997.02,34.375
1671632998.067,34.375
1671632999.019,34.375
1671633000.043,34.375
1671633001.31,34.375
1671633002.052,34.375
1671633003.051,34.375
1671633004.045,34.375
1671633005.015,34.375
1671633006.046,34.375
1671633007.114,34.375
1671633008.038,34.375
1671633009.061,34.375
1671633010.329,34.375
1671633011.161,34.375
1671633012.035,34.375
1671633013.11,34.375
1671633014.083,34.375
1671633015.106,34.375
1671633016.05,34.375
1671633017.089,34.375
1671633018.032,34.375
1671633019.055,34.375
1671633020.225,34.375
1671633021.054,34.375
1671633022.081,34.375
1671633023.053,34.375
1671633024.027,34.375
1671633025.082,34.375
1671633026.027,34.375
1671633027.05,34.375
1671633028.317,34.375
1671633029.049,34.375
1671633030.024,34.375
1671633031.06,34.375
1671633032.218,34.375
1671633033.052,34.375
1671633034.119,34.375
1671633035.046,34.375
1671633036.021,34.375
1671633037.052,34.375
1671633038.084,34.375
1671633039.044,34.375
1671633040.31,34.375
1671633041.042,34.375
1671633042.066,34.375
1671633043.041,34.375
1671633044.021,34.375
1671633045.039,34.375
1671633046.112,34.375
1671633047.038,34.375
1671633048.013,34.375
1671633049.077,34.375
1671633050.012,34.375
1671633051.036,34.375
1671633052.208,34.375
1671633053.121,34.375
1671633054.106,34.375
1671633055.033,34.375
1671633056.062,34.375
1671633057.032,34.375
1671633058.056,34.375
1671633059.037,34.375
1671633060.056,34.375
1671633061.325,34.375
1671633062.053,34.375
1671633063.076,34.375
1671633064.089,34.375
1671633065.027,34.375
1671633066.051,34.375
1671633067.067,34.375
1671633068.05,34.375
1671633069.025,34.375
1671633070.048,34.375
1671633071.023,34.375
1671633072.047,34.375
1671633073.064,34.375
1671633074.046,34.375
1671633075.021,34.375
1671633076.07,34.375
1671633077.02,34.375
1671633078.044,34.375
1671633079.07,34.344
1671633080.042,34.344
1671633081.066,34.344
1671633082.041,34.344
1671633083.016,34.344
1671633084.04,34.344
1671633085.112,34.344
1671633086.039,34.344
1671633087.014,34.344
1671633088.037,34.344
1671633089.013,34.344
1671633090.038,34.344
1671633091.119,34.344
1671633092.036,34.344
1671633093.01,34.344
1671633094.034,34.344
1671633095.058,34.344
1671633096.033,34.344
1671633097.095,34.344
1671633098.031,34.344
1671633099.103,34.344
1671633100.322,34.344
1671633101.2,34.344
1671633102.029,34.344
1671633103.053,34.344
1671633104.118,34.344
1671633105.051,34.344
1671633106.221,34.344
1671633107.05,34.344
1671633108.123,34.344
1671633109.082,34.344
1671633110.024,34.344
1671633111.048,34.344
1671633112.108,34.344
1671633113.062,34.344
1671633114.07,34.344
1671633115.051,34.344
1671633116.215,34.344
1671633117.044,34.344
1671633118.314,34.344
1671633119.043,34.344
1671633120.102,34.344
1671633121.043,34.344
1671633122.077,34.344
1671633123.089,34.344
1671633124.103,34.344
1671633125.073,34.344
1671633126.02,34.344
1671633127.078,34.344
1671633128.013,34.344
1671633129.037,34.344
1671633130.342,34.344
1671633131.039,34.344
1671633132.011,34.344
1671633133.062,34.344
1671633134.058,34.344
1671633135.074,34.344
1671633136.064,34.344
1671633137.037,34.344
1671633138.056,34.344
1671633139.128,34.344
1671633140.055,34.344
1671633141.03,34.344
1671633142.094,34.344
1671633143.177,34.344
1671633144.052,34.375
1671633145.273,34.375
1671633146.051,34.375
1671633147.026,34.375
1671633148.075,34.375
1671633149.036,34.375
1671633150.097,34.375
1671633151.172,34.375
1671633152.081,34.375
1671633153.119,34.375
1671633154.046,34.375
1671633155.021,34.375
1671633156.045,34.375
1671633157.165,34.375
1671633158.044,34.375
1671633159.019,34.375
1671633160.069,34.375
1671633161.017,34.375
1671633162.041,34.375
1671633163.308,34.375
1671633164.234,34.375
1671633165.019,34.375
1671633166.039,34.375
1671633167.063,34.375
1671633168.093,34.375
1671633169.259,34.375
1671633170.036,34.375
1671633171.108,34.406
1671633172.23,34.406
1671633173.06,34.406
1671633174.034,34.406
1671633175.076,34.406
1671633176.033,34.406
1671633177.057,34.406
1671633178.324,34.406
1671633179.055,34.406
1671633180.03,34.406
1671633181.093,34.406
1671633182.224,34.406
1671633183.053,34.406
1671633184.079,34.406
1671633185.1,34.406
1671633186.069,34.406
1671633187.077,34.406
1671633188.026,34.406
1671633189.049,34.406
1671633190.316,34.406
1671633191.048,34.406
1671633192.023,34.406
1671633193.047,34.406
1671633194.059,34.406
1671633195.046,34.406
1671633196.059,34.406
1671633197.094,34.406
1671633198.019,34.406
1671633199.192,34.406
1671633200.018,34.406
1671633201.042,34.406
1671633202.18,34.406
1671633203.042,34.406
1671633204.016,34.406
1671633205.04,34.406
1671633206.209,34.406
1671633207.038,34.406
1671633208.054,34.406
1671633209.078,34.406
1671633210.012,34.406
1671633211.036,34.406
1671633212.067,34.406
1671633213.039,34.406
1671633214.055,34.438
1671633215.033,34.438
1671633216.057,34.406
1671633217.324,34.438
1671633218.056,34.438
1671633219.031,34.438
1671633220.204,34.438
1671633221.03,34.438
1671633222.086,34.438
1671633223.129,34.438
1671633224.052,34.438
1671633225.027,34.438
1671633226.09,34.438
1671633227.026,34.438
1671633228.05,34.438
1671633229.317,34.438
1671633230.049,34.438
1671633231.024,34.438
1671633232.058,34.438
1671633233.022,34.438
1671633234.046,34.438
1671633235.369,34.438
1671633236.045,34.438
1671633237.02,34.438
1671633238.044,34.438
1671633239.019,34.438
1671633240.042,34.438
1671633241.095,34.438
1671633242.041,34.438
1671633243.021,34.438
1671633244.071,34.438
1671633245.015,34.438
1671633246.041,34.438
1671633247.052,34.438
1671633248.074,34.438
1671633249.013,34.438
1671633250.042,34.438
1671633251.206,34.438
1671633252.035,34.438
1671633253.049,34.438
1671633254.034,34.438
1671633255.058,34.438
1671633256.069,34.438
1671633257.057,34.438
1671633258.032,34.438
1671633259.078,34.438
1671633260.096,34.438
1671633261.054,34.438
1671633262.175,34.438
1671633263.053,34.438
1671633264.028,34.406
1671633265.052,34.406
1671633266.027,34.438
1671633267.051,34.438
1671633268.077,34.438
1671633269.098,34.438
1671633270.025,34.406
1671633271.076,34.406
1671633272.023,34.406
1671633273.047,34.406
1671633274.217,34.406
1671633275.045,34.406
1671633276.118,34.406
1671633277.045,34.438
1671633278.02,34.406
1671633279.058,34.406
1671633280.059,34.406
1671633281.042,34.406
1671633282.017,34.438
1671633283.333,34.438
1671633284.016,34.438
1671633285.04,34.438
1671633286.307,34.438
1671633287.039,34.438
1671633288.014,34.438
1671633289.05,34.438
1671633290.159,34.438
1671633291.045,34.438
1671633292.306,34.438
1671633293.229,34.438
1671633294.059,34.438
1671633295.034,34.438
1671633296.058,34.438
1671633297.13,34.438
1671633298.056,34.438
1671633299.031,34.438
1671633300.056,34.438
1671633301.078,34.438
1671633302.054,34.438
1671633303.029,34.438
1671633304.296,34.438
1671633305.028,34.438
1671633306.052,34.438
1671633307.273,34.438
1671633308.051,34.438
1671633309.025,34.438
1671633310.049,34.438
1671633311.024,34.438
1671633312.085,34.438
1671633313.123,34.438
1671633314.048,34.438
1671633315.028,34.438
1671633316.046,34.438
1671633317.021,34.438
1671633318.044,34.438
1671633319.315,34.438
1671633320.043,34.438
1671633321.018,34.438
1671633322.042,34.438
1671633323.017,34.438
1671633324.04,34.438
1671633325.161,34.438
1671633326.137,34.438
1671633327.111,34.438
1671633328.138,34.438
1671633329.039,34.438
1671633330.037,34.438
1671633331.06,34.438
1671633332.036,34.438
1671633333.108,34.438
1671633334.035,34.438
1671633335.059,34.438
1671633336.034,34.438
1671633337.057,34.438
1671633338.032,34.438
1671633339.104,34.438
1671633340.177,34.438
1671633341.055,34.438
1671633342.03,34.438
1671633343.066,34.438
1671633344.029,34.438
1671633345.052,34.438
1671633346.173,34.438
1671633347.051,34.438
1671633348.026,34.438
1671633349.089,34.438
1671633350.025,34.438
1671633351.049,34.438
1671633352.075,34.438
1671633353.048,34.438
1671633354.023,34.438
1671633355.074,34.438
1671633356.021,34.438
1671633357.082,34.438
1671633358.069,34.469
1671633359.043,34.469
1671633360.068,34.469
1671633361.052,34.469
1671633362.115,34.469
1671633363.051,34.469
1671633364.059,34.469
1671633365.076,34.469
1671633366.015,34.469
1671633367.185,34.469
1671633368.014,34.469
1671633369.038,34.469
1671633370.122,34.469
1671633371.037,34.469
1671633372.061,34.469
1671633373.087,34.469
1671633374.06,34.469
1671633375.034,34.469
1671633376.086,34.469
1671633377.281,34.469
1671633378.057,34.469
1671633379.226,34.469
1671633380.056,34.469
1671633381.116,34.5
1671633382.054,34.469
1671633383.13,34.5
1671633384.053,34.5
1671633385.177,34.5
1671633386.052,34.5
1671633387.027,34.5
1671633388.051,34.5
1671633389.22,34.5
1671633390.05,34.5
1671633391.122,34.5
1671633392.049,34.5
1671633393.024,34.5
1671633394.196,34.5
1671633395.119,34.5
1671633396.129,34.5
1671633397.121,34.5
1671633398.045,34.5
1671633399.02,34.5
1671633400.044,34.5
1671633401.019,34.5
1671633402.043,34.5
1671633403.31,34.5
1671633404.041,34.5
1671633405.016,34.5
1671633406.04,34.5
1671633407.015,34.5
1671633408.042,34.5
1671633409.09,34.5
1671633410.038,34.5
1671633411.148,34.5
1671633412.075,34.5
1671633413.121,34.5
1671633414.035,34.5
1671633415.059,34.5
1671633416.18,34.5
1671633417.058,34.5
1671633418.034,34.5
1671633419.057,34.5
1671633420.032,34.5
1671633421.107,34.469
1671633422.03,34.469
1671633423.103,34.469
1671633424.178,34.469
1671633425.053,34.469
1671633426.029,34.469
1671633427.052,34.469
1671633428.027,34.469
1671633429.05,34.469
1671633430.318,34.469
1671633431.049,34.469
1671633432.024,34.469
1671633433.291,34.469
1671633434.023,34.469
1671633435.047,34.469
1671633436.217,34.469
1671633437.192,34.469
1671633438.021,34.469
1671633439.145,34.469
1671633440.02,34.469
1671633441.043,34.469
1671633442.07,34.469
1671633443.042,34.469
1671633444.066,34.469
1671633445.075,34.469
1671633446.21,34.469
1671633447.04,34.469
1671633448.258,34.469
1671633449.044,34.469
1671633450.062,34.469
1671633451.037,34.469
1671633452.061,34.469
1671633453.036,34.469
1671633454.061,34.469
1671633455.035,34.469
1671633456.059,34.469
1671633457.034,34.469
1671633458.062,34.469
1671633459.033,34.469
1671633460.308,34.469
1671633461.031,34.469
1671633462.055,34.469
1671633463.069,34.469
1671633464.053,34.469
1671633465.126,34.469
1671633466.101,34.469
1671633467.028,34.469
1671633468.053,34.469
1671633469.127,34.469
1671633470.05,34.469
1671633471.025,34.469
1671633472.292,34.469
1671633473.073,34.469
1671633474.048,34.469
1671633475.061,34.469
1671633476.049,34.469
1671633477.022,34.469
1671633478.046,34.469
1671633479.069,34.469
1671633480.092,34.469
1671633481.168,34.469
1671633482.043,34.469
1671633483.018,34.5
1671633484.042,34.469
1671633485.023,34.5
1671633486.041,34.5
1671633487.308,34.5
1671633488.039,34.5
1671633489.063,34.5
1671633490.096,34.5
1671633491.062,34.5
1671633492.037,34.5
1671633493.061,34.5
1671633494.072,34.5
1671633495.108,34.469
1671633496.083,34.469
1671633497.059,34.469
1671633498.034,34.469
1671633499.057,34.469
1671633500.037,34.469
1671633501.056,34.469
1671633502.323,34.469
1671633503.055,34.469
1671633504.031,34.469
1671633505.054,34.469
1671633506.029,34.469
1671633507.058,34.469
1671633508.066,34.469
1671633613.927,34.344
1671633614.951,34.5
1671633615.966,34.344
1671633616.95,34.219
1671633617.925,34.312
1671633618.968,34.344
1671633619.923,34.344
1671633620.996,34.375
1671633621.961,34.469
1671633622.946,34.344
1671633623.921,34.375
1671633624.945,34.344
1671633625.92,34.344
1671633627.034,34.375
1671633628.211,34.375
1671633628.942,34.375
1671633629.924,34.375
1671633630.941,34.375
1671633631.965,34.375
1671633632.94,34.375
1671633634.21,34.375
1671633634.939,34.375
1671633635.921,34.375
1671633637.029,34.375
1671633637.913,34.375
1671633638.936,34.375
1671633639.96,34.375
1671633641.066,34.375
1671633641.947,34.375
1671633643.034,34.375
1671633643.958,34.375
1671633644.982,34.375
1671633645.956,34.375
1671633647.126,34.406
1671633648.004,34.406
1671633648.97,34.406
1671633650.003,34.406
1671633650.929,34.438
1671633651.969,34.438
1671633652.939,34.469
1671633654.0,34.469
1671633655.076,34.469
1671633656.0,34.469
1671633656.926,34.469
1671633657.972,34.469
1671633658.925,34.469
1671633659.948,34.469
1671633661.008,34.469
1671633661.947,34.438
1671633662.922,34.438
1671633663.973,34.469
1671633664.921,34.469
1671633665.945,34.469
1671633666.959,34.469
1671633668.138,34.469
1671633668.918,34.438
1671633669.942,34.469
1671633670.917,34.438
1671633671.941,34.469
1671633673.11,34.469
1671633673.94,34.438
1671633675.045,34.438
1671633676.039,34.438
1671633676.914,34.438
1671633677.938,34.469
1671633679.013,34.469
1671633679.936,34.469
1671633680.911,34.469
1671633682.025,34.469
1671633683.008,34.469
1671633683.934,34.469
1671633685.012,34.469
1671633685.933,34.438
1671633686.956,34.438
1671633688.077,34.438
1671633688.992,34.438
1671633689.93,34.438
1671633690.992,34.438
1671633692.123,34.438
1671633692.953,34.469
1671633694.125,34.469
1671633694.952,34.469
1671633695.963,34.469
1671633696.95,34.469
1671633697.925,34.5
1671633698.952,34.5
1671633699.973,34.5
1671633700.948,34.5
1671633701.923,34.5
1671633703.191,34.469
1671633703.922,34.5
1671633704.946,34.5
1671633706.167,34.469
1671633706.944,34.5
1671633707.92,34.469
1671633708.993,34.469
1671633710.113,34.469
1671633711.039,34.469
1671633712.014,34.469
1671633712.941,34.469
1671633713.965,34.438
1671633714.988,34.438
1671633715.957,34.438
1671633716.939,34.438
1671633718.205,34.438
1671633718.937,34.438
1671633719.912,34.438
1671633721.131,34.438
1671633721.959,34.438
1671633722.935,34.438
1671633723.959,34.469
1671633725.128,34.469
1671633725.958,34.469
1671633727.179,34.469
1671633727.956,34.469
1671633728.931,34.469
1671633729.955,34.469
1671633730.93,34.469
1671633731.964,34.469
1671633732.967,34.469
1671633733.953,34.469
1671633734.928,34.469
1671633735.957,34.469
1671633736.926,34.469
1671633737.955,34.469
1671633739.217,34.469
1671633739.949,34.469
1671633740.962,34.469
1671633741.948,34.469
1671633742.929,34.469
1671633743.947,34.469
1671633745.219,34.469
1671633745.945,34.469
1671633746.921,34.469
1671633747.995,34.469
1671633748.948,34.469
1671633749.943,34.469
1671633751.116,34.469
1671633751.949,34.469
1671633753.063,34.469
1671633753.941,34.469
1671633754.916,34.469
1671633755.939,34.469
1671633756.966,34.469
1671633758.087,34.469
1671633758.962,34.469
1671633760.229,34.469
1671633760.912,34.469
1671633761.936,34.469
1671633762.966,34.5
1671633763.939,34.5
1671633764.958,34.5
1671633766.246,34.5
1671633766.957,34.5
1671633767.932,34.5
1671633768.956,34.5
1671633769.931,34.5
1671633770.955,34.5
1671633771.979,34.5
1671633772.954,34.5
1671633774.019,34.5
1671633775.053,34.5
1671633775.927,34.5
1671633776.951,34.5
1671633778.218,34.5
1671633778.95,34.5
1671633779.925,34.5
1671633781.192,34.5
1671633781.924,34.5
1671633782.948,34.5
1671633784.215,34.5
1671633784.947,34.5
1671633785.922,34.5
1671633786.953,34.5
1671633788.115,34.531
1671633788.944,34.531
1671633789.96,34.531
1671633790.943,34.531
1671633791.924,34.531
1671633792.941,34.531
1671633793.966,34.531
1671633795.187,34.531
1671633796.064,34.531
1671633796.939,34.531
1671633797.914,34.531
1671633798.99,34.531
1671633799.952,34.531
1671633801.038,34.531
1671633802.204,34.531
1671633802.936,34.531
1671633803.96,34.531
1671633805.132,34.531
1671633805.958,34.531
1671633806.933,34.531
1671633807.957,34.531
1671633808.938,34.531
1671633809.956,34.531
1671633811.031,34.531
1671633811.955,34.531
1671633812.93,34.531
1671633814.197,34.531
1671633815.123,34.531
1671633815.952,34.531
1671633817.174,34.531
1671633817.953,34.531
1671633818.926,34.531
1671633819.95,34.531
1671633820.925,34.531
1671633821.997,34.531
1671633823.072,34.531
1671633824.086,34.531
1671633824.922,34.531
