time,tmp
1678107594.045,34.531
1678107595.02,34.531
1678107596.089,34.5
1678107597.018,34.531
1678107598.042,34.531
1678107599.166,34.562
1678107600.041,34.594
1678107601.409,34.594
1678107602.046,34.594
1678107603.015,34.594
1678107604.038,34.594
1678107605.114,34.594
1678107606.037,34.594
1678107607.307,34.594
1678107608.066,34.594
1678107609.011,34.594
1678107610.034,34.562
1678107611.054,34.562
1678107612.033,34.562
1678107613.057,34.562
1678107614.278,34.562
1678107615.007,34.562
1678107616.03,34.594
1678107617.09,34.594
1678107618.029,34.594
1678107619.005,34.594
1678107620.051,34.625
1678107621.054,34.625
1678107622.026,34.625
1678107623.05,34.625
1678107624.025,34.625
1678107625.049,34.625
1678107626.173,34.594
1678107627.048,34.594
1678107628.066,34.594
1678107629.085,34.594
1678107630.021,34.594
1678107631.045,34.594
1678107632.072,34.594
1678107633.044,34.594
1678107634.019,34.594
1678107635.435,34.594
1678107636.017,34.594
1678107637.045,34.594
1678107638.091,34.625
1678107639.04,34.625
1678107640.015,34.625
1678107641.081,34.625
1678107642.014,34.625
1678107643.037,34.625
1678107644.259,34.625
1678107645.036,34.625
1678107646.012,34.656
1678107647.035,34.656
1678107648.059,34.625
1678107649.033,34.625
1678107650.06,34.625
1678107651.048,34.625
1678107652.008,34.625
1678107653.082,34.625
1678107654.006,34.625
1678107655.131,34.625
1678107656.098,34.594
1678107657.028,34.625
1678107658.004,34.594
1678107659.074,34.594
1678107660.003,34.625
1678107661.026,34.594
1678107662.09,34.594
1678107663.024,34.625
1678107664.05,34.625
1678107665.066,34.625
1678107666.047,34.625
1678107667.022,34.625
1678107668.046,34.625
1678107669.021,34.625
1678107670.044,34.625
1678107671.06,34.625
1678107672.043,34.625
1678107673.018,34.625
1678107674.042,34.625
1678107675.017,34.625
1678107676.04,34.625
1678107677.059,34.625
1678107678.04,34.625
1678107679.015,34.625
1678107680.086,34.625
1678107681.034,34.625
1678107682.037,34.625
1678107683.061,34.625
1678107684.036,34.625
1678107685.06,34.625
1678107686.038,34.625
1678107687.01,34.625
1678107688.033,34.625
1678107689.107,34.625
1678107690.032,34.625
1678107691.007,34.625
1678107692.062,34.625
1678107693.006,34.625
1678107694.029,34.625
1678107695.055,34.625
1678107696.028,34.625
1678107697.052,34.625
1678107698.075,34.625
1678107699.004,34.625
1678107700.025,34.625
1678107701.247,34.625
1678107702.025,34.625
1678107703.048,34.625
1678107704.318,34.625
1678107705.046,34.625
1678107706.021,34.625
1678107707.045,34.625
1678107708.046,34.625
1678107709.044,34.625
1678107710.091,34.625
1678107711.289,34.625
1678107712.106,34.625
1678107713.042,34.625
1678107714.016,34.594
1678107715.04,34.594
1678107716.116,34.594
1678107717.039,34.594
1678107718.014,34.594
1678107719.431,34.594
1678107720.013,34.594
1678107721.036,34.594
1678107722.096,34.594
1678107723.036,34.594
1678107724.011,34.594
1678107725.33,34.594
1678107726.01,34.594
1678107727.045,34.594
1678107728.056,34.594
1678107729.031,34.594
1678107730.007,34.594
1678107731.03,34.594
1678107732.094,34.594
1678107733.029,34.594
1678107734.053,34.594
1678107735.028,34.594
1678107736.003,34.594
1678107737.052,34.594
1678107738.002,34.594
1678107739.418,34.594
1678107740.049,34.594
1678107741.024,34.594
1678107742.047,34.594
1678107743.074,34.594
1678107744.046,34.594
1678107745.022,34.594
1678107746.087,34.594
1678107747.02,34.594
1678107748.044,34.594
1678107749.066,34.594
1678107750.091,34.594
1678107751.017,34.594
1678107752.041,34.594
1678107753.056,34.594
1678107754.04,34.594
1678107755.262,34.594
1678107756.039,34.594
1678107757.014,34.594
1678107758.083,34.594
1678107759.013,34.594
1678107760.036,34.594
1678107761.064,34.594
1678107762.035,34.594
1678107763.01,34.594
1678107764.038,34.594
1678107765.009,34.594
1678107766.032,34.594
1678107767.06,34.594
1678107768.031,34.594
1678107769.058,34.594
1678107770.03,34.594
1678107771.005,34.594
1678107772.028,34.594
1678107773.055,34.594
1678107774.031,34.594
1678107775.003,34.594
1678107776.066,34.594
1678107777.003,34.594
1678107778.025,34.594
1678107779.047,34.594
1678107780.024,34.594
1678107781.047,34.594
1678107782.269,34.594
1678107783.047,34.594
1678107784.021,34.594
1678107785.045,34.625
1678107786.02,34.625
1678107787.043,34.625
1678107788.069,34.625
1678107789.088,34.625
1678107790.017,34.625
1678107791.041,34.625
1678107792.024,34.625
1678107793.089,34.625
1678107794.091,34.625
1678107795.11,34.625
1678107796.053,34.625
1678107797.037,34.625
1678107798.026,34.625
1678107799.036,34.625
1678107800.082,34.625
1678107801.035,34.625
1678107802.01,34.625
1678107803.07,34.625
1678107804.009,34.625
1678107805.032,34.625
1678107806.056,34.625
1678107807.031,34.625
1678107808.006,34.625
1678107809.325,34.625
1678107810.053,34.625
1678107811.028,34.625
1678107812.053,34.625
1678107813.027,34.625
1678107814.003,34.625
1678107815.175,34.625
1678107816.297,34.625
1678107817.025,34.625
1678107818.093,34.625
1678107819.072,34.625
1678107820.047,34.625
1678107821.071,34.625
1678107822.046,34.625
1678107823.109,34.625
1678107824.045,34.625
1678107825.02,34.625
1678107826.043,34.656
1678107827.068,34.656
1678107828.042,34.656
1678107829.018,34.656
1678107830.442,34.656
1678107831.016,34.656
1678107832.04,34.656
1678107833.408,34.656
1678107834.038,34.656
1678107835.014,34.656
1678107836.037,34.656
1678107837.053,34.656
1678107838.036,34.656
1678107839.258,34.656
1678107840.035,34.656
1678107841.01,34.656
1678107842.086,34.656
1678107843.009,34.656
1678107844.032,34.656
1678107845.056,34.656
1678107846.031,34.656
1678107847.006,34.656
1678107848.081,34.656
1678107849.053,34.656
1678107850.029,34.656
1678107851.076,34.656
1678107852.027,34.656
1678107853.042,34.656
1678107854.026,34.656
1678107855.001,34.656
1678107856.025,34.656
1678107857.052,34.656
1678107858.072,34.656
1678107859.047,34.656
1678107860.068,34.656
1678107861.047,34.656
1678107862.021,34.656
1678107863.139,34.656
1678107864.02,34.656
1678107865.044,34.656
1678107866.314,34.656
1678107867.091,34.656
1678107868.018,34.656
1678107869.041,34.656
1678107870.016,34.656
1678107871.04,34.656
1678107872.063,34.656
1678107873.038,34.656
1678107874.014,34.656
1678107875.086,34.656
1678107876.013,34.656
1678107877.036,34.656
1678107878.106,34.656
1678107879.035,34.656
1678107880.059,34.656
1678107881.034,34.656
1678107882.021,34.656
1678107883.032,34.656
1678107884.056,34.656
1678107885.031,34.656
1678107886.006,34.656
1678107887.117,34.656
1678107888.005,34.656
1678107889.029,34.656
1678107890.101,34.656
1678107891.027,34.656
1678107892.003,34.656
1678107893.026,34.656
1678107894.05,34.656
1678107895.025,34.656
1678107896.049,34.656
1678107897.024,34.656
1678107898.047,34.656
1678107899.073,34.656
1678107900.091,34.656
1678107901.021,34.656
1678107902.045,34.656
1678107903.02,34.656
1678107904.093,34.656
1678107905.069,34.656
1678107906.042,34.656
1678107907.41,34.656
1678107908.067,34.656
1678107909.016,34.656
1678107910.04,34.656
1678107911.067,34.656
1678107912.087,34.656
1678107913.014,34.656
1678107914.055,34.656
1678107915.013,34.656
1678107916.036,34.656
1678107917.404,34.656
1678107918.035,34.656
1678107919.01,34.656
1678107920.034,34.656
1678107921.058,34.625
1678107922.033,34.625
1678107923.093,34.625
1678107924.376,34.625
1678107925.007,34.625
1678107926.03,34.625
1678107927.007,34.625
1678107928.029,34.625
1678107929.053,34.625
1678107930.028,34.625
1678107931.003,34.625
1678107932.026,34.625
1678107933.002,34.625
1678107934.025,34.625
1678107935.049,34.625
1678107936.024,34.625
1678107937.048,34.625
1678107938.023,34.625
1678107939.046,34.625
1678107940.021,34.625
1678107941.05,34.625
1678107942.02,34.625
1678107943.044,34.625
1678107944.412,34.625
1678107945.043,34.625
1678107946.018,34.625
1678107947.052,34.594
1678107948.017,34.594
1678107949.04,34.594
1678107950.311,34.594
1678107951.039,34.594
1678107952.014,34.594
1678107953.037,34.594
1678107954.013,34.594
1678107955.037,34.594
1678107956.161,34.594
1678107957.036,34.594
1678107958.011,34.594
1678107959.038,34.594
1678107960.028,34.594
1678107961.033,34.594
1678107962.066,34.594
1678107963.032,34.594
1678107964.056,34.594
1678107965.035,34.594
1678107966.006,34.594
1678107967.029,34.594
1678107968.053,34.594
1678107969.028,34.594
1678107970.052,34.594
1678107971.42,34.594
1678107972.002,34.594
1678107973.025,34.594
1678107974.05,34.594
1678107975.024,34.594
1678107976.048,34.594
1678107977.045,34.594
1678107978.071,34.594
1678107979.022,34.594
1678107980.09,34.594
1678107981.021,34.594
1678107982.045,34.594
1678107983.169,34.594
1678107984.29,34.594
1678107985.018,34.594
1678107986.092,34.594
1678107987.039,34.562
1678107988.041,34.562
1678107989.262,34.562
1678107990.039,34.562
1678107991.087,34.562
1678107992.087,34.562
1678107993.013,34.562
1678107994.069,34.562
1678107995.06,34.562
1678107996.036,34.562
1678107997.011,34.562
1678107998.081,34.562
1678107999.011,34.562
1678108000.039,34.562
1678108001.068,34.562
1678108002.032,34.562
1678108003.007,34.562
1678108004.036,34.562
1678108005.055,34.562
1678108006.03,34.562
1678108007.049,34.531
1678108008.042,34.531
1678108009.004,34.531
1678108010.225,34.531
1678108011.002,34.531
1678108012.072,34.531
1678108013.05,34.531
1678108014.024,34.531
1678108015.097,34.531
1678108016.025,34.531
1678108017.047,34.531
1678108018.022,34.531
1678108019.089,34.531
1678108020.021,34.531
1678108021.045,34.531
1678108022.12,34.531
1678108023.043,34.531
1678108024.018,34.531
1678108025.071,34.531
1678108026.017,34.531
1678108027.041,34.531
1678108028.067,34.531
1678108029.04,34.531
1678108030.015,34.5
1678108031.334,34.5
1678108032.014,34.5
1678108033.037,34.5
1678108034.105,34.5
1678108035.036,34.5
1678108036.011,34.5
1678108037.098,34.5
1678108038.01,34.5
1678108039.033,34.5
1678108040.058,34.5
1678108041.081,34.5
1678108042.008,34.5
1678108043.032,34.5
1678108044.055,34.5
1678108045.03,34.5
1678108046.116,34.5
1678108047.029,34.5
1678108048.052,34.5
1678108049.027,34.5
1678108050.003,34.5
1678108051.026,34.5
1678108052.052,34.5
1678108053.025,34.5
1678108054.049,34.5
1678108055.065,34.5
1678108056.047,34.531
1678108057.022,34.531
1678108058.08,34.531
1678108059.021,34.5
1678108060.045,34.5
1678108061.02,34.5
1678108062.083,34.5
1678108063.019,34.5
1678108064.064,34.5
1678108065.043,34.5
1678108066.042,34.5
1678108067.102,34.5
1678108068.111,34.531
1678108069.06,34.531
1678108070.039,34.531
1678108071.063,34.531
1678108072.038,34.531
1678108073.058,34.531
1678108074.036,34.5
1678108075.307,34.5
1678108076.035,34.5
1678108077.012,34.5
1678108078.074,34.5
1678108079.07,34.531
1678108080.033,34.531
1678108081.008,34.531
1678108082.424,34.531
1678108083.007,34.531
1678108084.03,34.531
1678108085.056,34.531
1678108086.029,34.531
1678108087.004,34.531
1678108088.052,34.531
1678108089.138,34.531
1678108090.027,34.531
1678108091.051,34.531
1678108092.025,34.531
1678108093.001,34.531
1678108094.045,34.531
1678108095.048,34.531
1678108096.416,34.531
1678108097.047,34.531
1678108098.022,34.531
1678108099.055,34.531
1678108100.024,34.531
1678108101.044,34.531
1678108102.02,34.531
1678108103.043,34.5
1678108104.018,34.5
1678108105.042,34.5
1678108106.068,34.5
1678108107.041,34.5
1678108108.016,34.5
1678108109.04,34.5
1678108110.015,34.5
1678108111.038,34.5
1678108112.406,34.5
1678108113.037,34.5
1678108114.017,34.5
1678108115.036,34.5
1678108116.011,34.5
1678108117.034,34.5
1678108118.06,34.5
1678108119.033,34.5
1678108120.057,34.5
1678108121.032,34.5
1678108122.008,34.5
1678108123.031,34.5
1678108124.055,34.5
1678108125.041,34.5
1678108126.076,34.5
1678108127.029,34.5
1678108128.004,34.5
1678108129.027,34.5
1678108130.059,34.5
1678108131.026,34.5
1678108132.047,34.5
1678108133.025,34.5
1678108134.048,34.5
1678108135.084,34.5
1678108136.047,34.469
1678108137.022,34.469
1678108138.046,34.5
1678108139.07,34.469
1678108140.045,34.469
1678108141.02,34.469
1678108142.388,34.469
1678108143.018,34.469
1678108144.042,34.469
1678108145.313,34.469
1678108146.041,34.469
1678108147.016,34.469
1678108148.04,34.469
1678108149.021,34.469
1678108150.038,34.469
1678108151.063,34.469
1678108152.082,34.469
1678108153.051,34.469
1678108154.089,34.469
1678108155.012,34.469
1678108156.035,34.469
1678108157.054,34.469
1678108158.034,34.469
1678108159.059,34.469
1678108160.032,34.469
1678108161.008,34.469
1678108162.074,34.469
1678108163.058,34.469
1678108164.03,34.469
1678108165.006,34.469
1678108166.471,34.469
1678108167.004,34.469
1678108168.027,34.469
1678108169.047,34.469
1678108170.026,34.469
1678108171.002,34.469
1678108172.025,34.469
1678108173.049,34.469
1678108174.024,34.469
1678108175.048,34.469
1678108176.023,34.469
1678108177.046,34.469
1678108178.021,34.469
1678108179.045,34.469
1678108180.06,34.469
1678108181.052,34.469
1678108182.027,34.469
1678108183.063,34.469
1678108184.093,34.469
1678108185.042,34.469
1678108186.017,34.469
1678108187.041,34.469
1678108188.064,34.469
1678108189.039,34.5
1678108190.115,34.469
1678108191.038,34.469
1678108192.013,34.469
1678108193.083,34.469
1678108194.012,34.469
1678108195.035,34.5
1678108196.404,34.469
1678108197.034,34.5
1678108198.01,34.5
1678108199.033,34.469
1678108200.009,34.469
1678108201.032,34.469
1678108202.056,34.469
1678108203.031,34.469
1678108204.006,34.469
1678108205.03,34.469
1678108206.011,34.469
1678108207.028,34.469
1678108208.052,34.469
1678108209.07,34.469
1678108210.051,34.469
1678108211.05,34.469
1678108212.058,34.469
1678108213.024,34.469
1678108214.049,34.469
1678108215.023,34.469
1678108216.048,34.469
1678108217.022,34.469
1678108218.047,34.469
1678108219.021,34.469
1678108220.049,34.469
1678108221.02,34.469
1678108222.043,34.469
1678108223.411,34.469
1678108224.042,34.469
1678108225.017,34.469
1678108226.044,34.469
1678108227.016,34.469
1678108228.04,34.469
1678108229.079,34.469
1678108230.038,34.469
1678108231.014,34.469
1678108232.037,34.469
1678108233.061,34.438
1678108234.036,34.469
1678108235.115,34.438
1678108236.035,34.438
1678108237.059,34.438
1678108238.068,34.438
1678108239.009,34.438
1678108240.032,34.438
1678108241.111,34.438
1678108242.031,34.438
1678108243.148,34.438
1678108244.035,34.438
1678108245.012,34.438
1678108246.029,34.438
1678108247.062,34.438
1678108248.027,34.438
1678108249.003,34.438
1678108250.088,34.438
1678108251.002,34.438
1678108252.025,34.438
1678108253.049,34.438
1678108254.024,34.438
1678108255.048,34.438
1678108256.022,34.438
1678108257.088,34.438
1678108258.07,34.438
1678108259.045,34.438
1678108260.02,34.438
1678108261.044,34.438
1678108262.019,34.438
1678108263.043,34.438
1678108264.057,34.438
1678108265.041,34.438
1678108266.017,34.438
1678108267.04,34.438
1678108268.087,34.438
1678108269.039,34.406
1678108270.014,34.406
1678108271.431,34.406
1678108272.013,34.406
1678108273.084,34.406
1678108274.061,34.406
1678108275.035,34.406
1678108276.011,34.406
1678108277.093,34.406
1678108278.009,34.406
1678108279.033,34.406
1678108280.401,34.406
1678108281.032,34.406
1678108282.007,34.438
1678108283.03,34.438
1678108284.007,34.438
1678108285.029,34.438
1678108286.053,34.438
1678108287.028,34.438
1678108288.004,34.438
1678108289.225,34.438
1678108290.002,34.438
1678108291.026,34.438
1678108292.091,34.438
1678108293.024,34.438
1678108294.048,34.438
1678108295.033,34.438
1678108296.06,34.438
1678108297.022,34.438
1678108298.047,34.438
1678108299.021,34.438
1678108300.044,34.438
1678108301.023,34.438
1678108302.043,34.438
1678108303.018,34.438
1678108304.042,34.438
1678108305.017,34.438
1678108306.041,34.438
1678108307.311,34.438
1678108308.04,34.438
1678108309.015,34.438
1678108310.041,34.438
1678108311.045,34.438
1678108312.037,34.438
1678108313.07,34.438
1678108314.037,34.438
1678108315.011,34.438
1678108316.035,34.438
1678108317.01,34.438
1678108318.033,34.438
1678108319.058,34.438
1678108320.032,34.438
1678108321.063,34.438
1678108322.031,34.438
1678108323.006,34.438
1678108324.03,34.438
1678108325.068,34.438
1678108326.028,34.438
1678108327.053,34.438
1678108328.067,34.438
1678108329.003,34.438
1678108330.026,34.438
1678108331.05,34.438
1678108332.025,34.438
1678108333.049,34.438
1678108334.32,34.438
1678108335.047,34.406
1678108336.022,34.438
1678108337.046,34.406
1678108338.022,34.406
1678108339.045,34.406
1678108340.02,34.406
1678108341.084,34.406
1678108342.019,34.406
1678108343.043,34.406
1678108344.017,34.406
1678108345.041,34.406
1678108346.214,34.406
1678108347.04,34.406
1678108348.161,34.406
1678108349.039,34.406
1678108350.014,34.406
1678108351.038,34.406
1678108352.061,34.406
1678108353.036,34.375
1678108354.012,34.375
1678108355.465,34.375
1678108356.011,34.375
1678108357.061,34.375
1678108358.111,34.375
1678108359.033,34.375
1678108360.008,34.375
1678108361.096,34.375
1678108362.007,34.375
1678108363.03,34.375
1678108364.085,34.375
1678108365.029,34.375
1678108366.005,34.375
1678108367.028,34.375
1678108368.003,34.375
1678108369.041,34.375
1678108370.051,34.375
1678108371.026,34.375
1678108372.049,34.375
1678108373.024,34.375
1678108374.048,34.375
1678108375.023,34.375
1678108376.047,34.375
1678108377.022,34.375
1678108378.046,34.375
1678108379.021,34.375
1678108380.044,34.375
1678108381.019,34.375
1678108382.043,34.375
1678108383.03,34.375
1678108384.055,34.375
1678108385.051,34.375
1678108386.041,34.375
1678108387.016,34.375
1678108388.086,34.375
1678108389.015,34.375
1678108390.038,34.375
1678108391.311,34.375
1678108461.104,34.188
1678108462.13,34.219
1678108463.154,34.281
1678108464.126,34.312
1678108465.101,34.25
1678108466.371,34.312
1678108467.105,34.25
1678108468.124,34.281
1678108469.492,34.25
1678108470.172,34.281
1678108471.098,34.281
1678108472.122,34.281
1678108473.132,34.281
1678108474.12,34.281
1678108475.342,34.281
1678108476.12,34.281
1678108477.094,34.281
1678108478.118,34.281
1678108479.093,34.281
1678108480.509,34.281
1678108481.289,34.281
1678108482.116,34.281
1678108483.091,34.312
1678108484.114,34.312
1678108485.089,34.312
1678108486.114,34.312
1678108487.529,34.312
1678108488.161,34.312
1678108489.333,34.312
1678108490.211,34.312
1678108491.135,34.312
1678108492.11,34.312
1678108493.133,34.281
1678108494.108,34.281
1678108495.132,34.312
1678108496.354,34.312
1678108497.131,34.312
1678108498.124,34.312
1678108499.131,34.281
1678108500.105,34.281
1678108501.129,34.281
1678108502.149,34.312
1678108503.127,34.312
1678108504.102,34.312
1678108505.126,34.312
1678108506.101,34.312
1678108507.124,34.312
1678108508.249,34.312
1678108509.124,34.312
1678108510.099,34.312
1678108511.123,34.312
1678108512.098,34.312
1678108513.122,34.312
1678108514.141,34.312
1678108515.121,34.312
1678108516.143,34.312
1678108517.152,34.312
1678108518.094,34.312
1678108519.119,34.312
1678108520.144,34.312
1678108521.117,34.312
1678108522.093,34.312
1678108523.361,34.312
1678108524.09,34.312
1678108525.114,34.312
1678108526.433,34.312
1678108527.113,34.312
1678108528.088,34.312
1678108529.407,34.312
1678108530.153,34.312
1678108531.11,34.312
1678108532.332,34.312
1678108533.454,34.312
1678108534.133,34.312
1678108535.257,34.312
1678108536.132,34.281
1678108537.155,34.281
1678108538.133,34.281
1678108539.106,34.312
1678108540.13,34.312
1678108541.147,34.312
1678108542.129,34.312
1678108543.103,34.312
1678108544.164,34.312
1678108545.102,34.312
1678108546.134,34.312
1678108547.201,34.344
1678108548.16,34.344
1678108549.1,34.344
1678108550.418,34.344
1678108551.098,34.344
1678108552.122,34.344
1678108553.344,34.344
1678108554.121,34.344
1678108555.096,34.312
1678108556.12,34.312
1678108557.143,34.312
1678108558.118,34.312
1678108559.34,34.312
1678108560.117,34.281
1678108561.094,34.281
1678108562.14,34.281
1678108563.096,34.25
1678108564.507,34.25
1678108565.136,34.281
1678108566.114,34.25
1678108567.089,34.25
1678108568.113,34.25
1678108569.136,34.25
1678108570.112,34.281
1678108571.527,34.281
1678108572.11,34.281
1678108573.134,34.281
1678108574.506,34.281
1678108575.133,34.281
1678108576.108,34.281
1678108577.134,34.281
1678108578.106,34.281
1678108579.131,34.312
1678108580.352,34.312
1678108581.129,34.312
1678108582.104,34.312
1678108583.128,34.312
1678108584.103,34.312
1678108585.127,34.312
1678108586.397,34.312
1678108587.125,34.312
1678108588.101,34.312
1678108589.151,34.312
1678108590.118,34.312
1678108591.171,34.312
1678108592.247,34.312
1678108593.122,34.312
1678108594.501,34.312
1678108595.121,34.312
1678108596.096,34.312
1678108597.12,34.312
1678108598.146,34.312
1678108599.121,34.312
1678108600.093,34.281
1678108601.148,34.281
1678108602.092,34.281
1678108603.117,34.281
1678108604.185,34.281
1678108605.126,34.281
1678108606.09,34.281
1678108607.457,34.281
1678108608.137,34.281
1678108609.112,34.281
1678108610.155,34.281
1678108611.111,34.281
1678108612.135,34.281
1678108613.405,34.281
1678108614.134,34.281
1678108615.108,34.281
1678108616.133,34.281
1678108617.108,34.281
1678108618.131,34.281
1678108619.304,34.312
1678108620.13,34.312
1678108621.151,34.312
1678108622.129,34.312
1678108623.104,34.312
1678108624.128,34.312
1678108625.197,34.312
1678108626.126,34.281
1678108627.101,34.281
1678108628.164,34.281
1678108629.1,34.281
1678108630.124,34.281
1678108631.489,34.281
1678108632.122,34.281
1678108633.098,34.281
1678108634.121,34.281
1678108635.096,34.281
1678108636.12,34.281
1678108637.342,34.281
1678108638.119,34.281
1678108639.099,34.281
1678108640.413,34.281
1678108641.093,34.281
1678108642.117,34.281
1678108643.387,34.281
1678108644.115,34.281
1678108645.09,34.281
1678108646.114,34.281
1678108647.09,34.25
1678108648.112,34.25
1678108649.142,34.25
1678108650.112,34.25
1678108651.138,34.25
1678108652.211,34.25
1678108653.134,34.25
1678108654.109,34.25
1678108655.132,34.25
1678108656.113,34.25
1678108657.181,34.25
