time,tmp
1671632472.244,0.0
1671632482.093,0.0
1671632492.087,0.0
1671632502.13,0.0
1671632512.153,0.0
1671632522.264,0.0
1671632532.112,0.0
1671632542.257,0.0
1671632672.152,0.0
1671632682.182,0.0
1671632692.142,0.0
1671632702.183,0.0
1671632712.175,0.0
1671632722.168,0.0
1671632732.162,0.0
1671632742.155,0.0
1671632752.156,0.0
1671632762.192,0.0
1671632772.19,0.0
1671632782.181,0.0
1671632792.172,0.0
1671632802.25,0.0
1671632812.162,0.0
1671632822.202,0.0
1671632832.39,0.0
1671632842.338,0.0
1671632852.183,0.0
1671632862.177,0.0
1671632872.219,0.0
1671632882.213,0.0
1671632892.207,0.0
1671632902.203,0.0
1671632912.281,0.0
1671632922.192,0.0
1671632932.328,0.0
1671632942.224,0.0
1671632952.375,0.0
1671632962.214,0.0
1671632972.355,0.0
1671632982.446,0.0
1671632992.242,0.0
1671633002.244,0.0
1671633012.23,0.0
1671633022.321,0.0
1671633032.421,0.0
1671633042.223,0.0
1671633052.254,0.0
1671633062.248,0.0
1671633072.242,0.0
1671633082.236,0.0
1671633092.525,0.0
1671633102.224,0.0
1671633112.267,0.0
1671633122.261,0.0
1671633132.293,0.0
1671633142.248,0.0
1671633152.242,0.0
1671633162.44,0.0
1671633172.231,0.0
1671633182.519,0.0
1671633192.272,0.0
1671633202.266,0.0
1671633212.501,0.0
1671633222.249,0.0
1671633232.242,0.0
1671633242.285,0.0
1671633252.279,0.0
1671633262.273,0.0
1671633272.267,0.0
1671633282.261,0.0
1671633292.55,0.0
1671633302.298,0.0
1671633312.295,0.0
1671633322.286,0.0
1671633332.28,0.0
1671633342.422,0.0
1671633352.316,0.0
1671633362.311,0.0
1671633372.304,0.0
1671633382.298,0.0
1671633392.292,0.0
1671633402.286,0.0
1671633412.377,0.0
1671633422.323,0.0
1671633432.355,0.0
1671633442.362,0.0
1671633452.502,0.0
1671633462.311,0.0
1671633472.738,0.0
1671633482.336,0.0
1671633492.33,0.0
1671633502.481,0.0
1671633622.361,0.0
1671633632.406,0.0
1671633642.43,0.0
1671633652.392,0.0
1671633662.39,0.0
1671633672.38,0.0
1671633682.374,0.0
1671633692.368,0.0
1671633702.411,0.0
1671633712.405,0.0
1671633722.454,0.0
1671633732.393,0.0
1671633742.387,0.0
1671633752.381,0.0
1671633762.423,0.0
1671633772.417,0.0
1671633782.411,0.0
1671633792.405,0.0
1671633802.399,0.0
1671633812.48,0.0
1671633822.436,0.0
