time,tmp
1678109268.908,46.812
1678109278.952,46.812
1678109288.993,46.812
1678109298.938,46.812
1678109378.956,46.812
1678109388.949,46.812
1678109398.944,46.812
1678109408.985,46.812
1678109418.979,46.812
1678109429.07,46.812
1678109438.967,46.812
1678109449.009,46.812
1678109459.052,46.812
1678109468.997,46.812
1678109479.033,46.812
1678109488.985,46.812
1678109499.023,46.812
1678109508.979,46.812
1678109519.063,46.812
1678109529.01,46.812
1678109539.004,46.812
1678109548.998,46.812
1678109558.991,46.812
1678109569.029,46.812
1678109579.028,46.812
1678109589.022,46.812
1678109599.016,46.812
1678109609.01,46.812
1678109619.004,46.812
1678109628.999,46.812
1678109639.04,46.812
1678109649.034,46.812
1678109659.028,46.812
1678109669.022,46.812
1678109679.016,46.812
1678109689.01,46.812
1678109699.053,46.812
1678109709.047,46.812
1678109719.04,46.812
1678109729.035,46.812
1678109739.029,46.812
1678109749.061,46.812
1678109759.114,46.812
1678109769.257,46.812
1678109779.053,46.812
1678109789.391,46.812
1678109799.04,46.812
1678109809.083,46.812
1678109819.077,46.812
1678109829.073,46.812
1678109839.071,46.812
1678109849.06,46.812
1678109859.103,46.812
1678109869.096,46.812
1678109879.092,46.812
1678109889.085,46.812
1678109899.08,46.812
1678109909.073,46.812
1678109919.067,46.812
1678109929.111,46.812
1678109939.102,46.812
1678109949.096,46.812
1678109959.09,46.812
1678109969.085,46.812
1678109979.079,46.812
1678109989.121,46.812
1678109999.115,46.812
1678110009.109,46.812
1678110019.151,46.812
1678110029.097,46.812
1678110039.288,46.812
1678110049.133,46.812
1678110059.178,46.812
1678110069.121,46.812
1678110079.115,46.812
1678110089.15,46.812
