,EDA_Raw,EDA_Clean,EDA_Tonic,EDA_Phasic,SCR_Onsets,SCR_Peaks,SCR_Height,SCR_Amplitude,SCR_RiseTime,SCR_Recovery,SCR_RecoveryTime
41,-1.9813861005391704,-1.9814525150654712,-1.9813973723091307,-5.5142753558466706e-05,0,0,0.0,0.0,0.0,0,0.0
42,-1.9813861005391704,-1.9812770837428477,-1.981353006231214,7.592249114730075e-05,0,0,0.0,0.0,0.0,0,0.0
43,-1.9810881682105577,-1.981098052115523,-1.9813084859656054,0.000210433852862416,0,0,0.0,0.0,0.0,0,0.0
44,-1.9807902358819447,-1.9809443499257577,-1.9812638137674465,0.0003194638444677755,0,0,0.0,0.0,0.0,0,0.0
45,-1.9807902358819447,-1.9808319734531983,-1.981218991886928,0.00038701843650702046,0,0,0.0,0.0,0.0,0,0.0
46,-1.9807902358819447,-1.9807590295641815,-1.9811740225667633,0.0004149930053571702,0,0,0.0,0.0,0.0,0,0.0
47,-1.9807902358819447,-1.980709828058094,-1.9811289080404857,0.000419079985165334,0,0,0.0,0.0,0.0,0,0.0
48,-1.9807902358819447,-1.9806650349324972,-1.981083650531572,0.00041861560184669813,0,0,0.0,0.0,0.0,0,0.0
49,-1.980492303553332,-1.98061119072666,-1.9810382522531143,0.00042706152922451,0,0,0.0,0.0,0.0,0,0.0
50,-1.980492303553332,-1.9805444482570702,-1.980992715407668,0.0004482671533668271,0,0,0.0,0.0,0.0,0,0.0
51,-1.980492303553332,-1.9804683681502215,-1.9809470421869924,0.00047867403953862466,0,0,0.0,0.0,0.0,0,0.0
52,-1.980492303553332,-1.980389130781528,-1.9809012347715564,0.0005121039927946246,0,0,0.0,0.0,0.0,0,0.0
53,-1.9801943712247192,-1.9803112859389689,-1.9808552953298522,0.0005440093936475532,0,0,0.0,0.0,0.0,0,0.0
54,-1.9801943712247192,-1.9802354255384864,-1.980809226017613,0.0005738004818889746,0,0,0.0,0.0,0.0,0,0.0
55,-1.9801943712247192,-1.9801583918839212,-1.980763028977026,0.0006046370958654964,0,0,0.0,0.0,0.0,0,0.0
56,-1.9801943712247192,-1.9800760216399984,-1.9807167063359548,0.0006406846987154569,0,0,0.0,0.0,0.0,0,0.0
57,-1.9798964388961062,-1.9799867908305362,-1.980670260207124,0.0006834693793448844,0,0,0.0,0.0,0.0,0,0.0
58,-1.9798964388961062,-1.979893648756656,-1.9806236926872034,0.0007300439333024883,0,0,0.0,0.0,0.0,0,0.0
59,-1.9798964388961062,-1.9798025419621912,-1.9805770058557752,0.0007744638963374855,0,0,0.0,0.0,0.0,0,0.0
60,-1.9795985065674935,-1.97971852498389,-1.980530201774242,0.0008116767931037952,0,0,0.0,0.0,0.0,0,0.0
61,-1.9795985065674935,-1.9796419528860132,-1.9804832824847753,0.0008413296015118382,0,0,0.0,0.0,0.0,0,0.0
62,-1.9795985065674935,-1.9795674180876706,-1.9804362500093897,0.0008688319244668954,0,0,0.0,0.0,0.0,0,0.0
63,-1.9795985065674935,-1.9794866477640822,-1.9803891063491414,0.0009024585878050664,0,0,0.0,0.0,0.0,0,0.0
64,-1.9793005742388807,-1.979393902815034,-1.9803418534833475,0.0009479506710574591,0,0,0.0,0.0,0.0,0,0.0
65,-1.9793005742388807,-1.9792905687039477,-1.980294493368682,0.00100392466747667,0,0,0.0,0.0,0.0,0,0.0
66,-1.9793005742388807,-1.9791862214162492,-1.9802470279380615,0.0010608065245528097,0,0,0.0,0.0,0.0,0,0.0
67,-1.979002641910268,-1.9790954831766798,-1.9801994590993632,0.0011039759254220095,0,0,0.0,0.0,0.0,0,0.0
68,-1.979002641910268,-1.9790318691242836,-1.9801517887341793,0.00111991961263214,0,0,0.0,0.0,0.0,0,0.0
69,-1.979002641910268,-1.9790012651551112,-1.9801040186968981,0.0011027535445209257,0,0,0.0,0.0,0.0,0,0.0
70,-1.979002641910268,-1.9789982059612223,-1.9800561508143744,0.0010579448558835978,0,0,0.0,0.0,0.0,0,0.0
71,-1.979002641910268,-1.9790069045110816,-1.9800081868862913,0.001001282377938442,0,0,0.0,0.0,0.0,0,0.0
72,-1.979002641910268,-1.9790066332985066,-1.9799601286860893,0.0009534953903089513,0,0,0.0,0.0,0.0,0,0.0
73,-1.979002641910268,-1.9789791890725057,-1.9799119779621315,0.0009327888923496585,0,0,0.0,0.0,0.0,0,0.0
74,-1.979002641910268,-1.9789154875029646,-1.9798637364386797,0.0009482489384363575,0,0,0.0,0.0,0.0,0,0.0
75,-1.978704709581655,-1.9788187438196223,-1.979815405816302,0.000996661999398368,0,0,0.0,0.0,0.0,0,0.0
76,-1.978704709581655,-1.9787031633301613,-1.9797669877715247,0.0010638244440795066,0,0,0.0,0.0,0.0,0,0.0
77,-1.978704709581655,-1.9785889687545575,-1.9797184839557955,0.0011295152039513246,0,0,0.0,0.0,0.0,0,0.0
78,-1.9784067772530423,-1.9784956584183415,-1.9796698959940493,0.0011742375784185653,0,0,0.0,0.0,0.0,0,0.0
79,-1.9784067772530423,-1.9784354535630722,-1.9796212254833034,0.0011857719229398395,0,0,0.0,0.0,0.0,0,0.0
80,-1.9784067772530423,-1.9784089579447983,-1.9795724739916876,0.001163516049595413,0,0,0.0,0.0,0.0,0,0.0
81,-1.9784067772530423,-1.9784050047175519,-1.9795236430581633,0.001118638343315199,0,0,0.0,0.0,0.0,0,0.0
82,-1.9784067772530423,-1.978405353220424,-1.9794747341929482,0.0010693809752256736,0,0,0.0,0.0,0.0,0,0.0
83,-1.9784067772530423,-1.9783925478123305,-1.9794257488784184,0.001033201068786702,0,0,0.0,0.0,0.0,0,0.0
84,-1.9784067772530423,-1.97835742883687,-1.979376688570132,0.001019259735958528,0,0,0.0,0.0,0.0,0,0.0
85,-1.9784067772530423,-1.9783025327351116,-1.9793275546976221,0.001025021965204094,0,0,0.0,0.0,0.0,0,0.0
86,-1.9781088449244295,-1.9782392497779901,-1.979278348664771,0.0010390988894717912,0,0,0.0,0.0,0.0,0,0.0
87,-1.9781088449244295,-1.978180017994745,-1.9792290718497971,0.0010490538577402214,0,0,0.0,0.0,0.0,0,0.0
88,-1.9781088449244295,-1.9781303937096784,-1.979179725605047,0.0010493318980538447,0,0,0.0,0.0,0.0,0,0.0
89,-1.9781088449244295,-1.9780864590700311,-1.9791303112568108,0.0010438521894621307,0,0,0.0,0.0,0.0,0,0.0
90,-1.9781088449244295,-1.9780393228769475,-1.9790808301052756,0.0010415072310074665,0,0,0.0,0.0,0.0,0,0.0
91,-1.9781088449244295,-1.9779831239583747,-1.9790312834245614,0.0010481594688630128,0,0,0.0,0.0,0.0,0,0.0
92,-1.9778109125958168,-1.9779204308825122,-1.9789816724627165,0.00106124158287776,0,0,0.0,0.0,0.0,0,0.0
93,-1.9778109125958168,-1.977861296086118,-1.9789319984415819,0.0010707023581346938,0,0,0.0,0.0,0.0,0,0.0
94,-1.9778109125958168,-1.9778172836203651,-1.9788822625565805,0.0010649789388830066,0,0,0.0,0.0,0.0,0,0.0
95,-1.9778109125958168,-1.977795109699376,-1.978832465976616,0.0010373562799047087,0,0,0.0,0.0,0.0,0,0.0
96,-1.9778109125958168,-1.97779370314066,-1.9787826098442942,0.000988906706295538,0,0,0.0,0.0,0.0,0,0.0
97,-1.9778109125958168,-1.9778052729925664,-1.9787326952766002,0.0009274222866920714,0,0,0.0,0.0,0.0,0,0.0
98,-1.9778109125958168,-1.9778186431265572,-1.9786827233660156,0.0008640802421137862,0,0,0.0,0.0,0.0,0,0.0
99,-1.9778109125958168,-1.9778228938157663,-1.9786326951819173,0.0008098013688035614,0,0,0.0,0.0,0.0,0,0.0
100,-1.9778109125958168,-1.977810197450293,-1.9785826117720255,0.0007724143243825704,0,0,0.0,0.0,0.0,0,0.0
101,-1.9778109125958168,-1.9777773216129821,-1.9785324741636625,0.0007551525533275592,0,0,0.0,0.0,0.0,0,0.0
102,-1.9778109125958168,-1.977725321043092,-1.9784822833646432,0.0007569623241953361,0,0,0.0,0.0,0.0,0,0.0
103,-1.9775129802672038,-1.9776572786682114,-1.978432040363716,0.0007747616981455176,0,0,0.0,0.0,0.0,0,0.0
104,-1.9775129802672038,-1.9775753362269988,-1.978381746130551,0.0008064099061900822,0,0,0.0,0.0,0.0,0,0.0
105,-1.9775129802672038,-1.977479636016504,-1.9783314016153224,0.0008517656014528982,0,0,0.0,0.0,0.0,0,0.0
106,-1.9775129802672038,-1.9773708117408881,-1.978281007747923,0.0009101960096659699,0,0,0.0,0.0,0.0,0,0.0
107,-1.977215047938591,-1.9772541438636928,-1.9782305654368482,0.0009764215757838803,0,0,0.0,0.0,0.0,0,0.0
108,-1.977215047938591,-1.9771409766135397,-1.978180075567808,0.0010390989568945604,0,0,0.0,0.0,0.0,0,0.0
109,-1.9769171156099783,-1.9770447158880178,-1.9781295390022102,0.0010848231168160084,0,0,0.0,0.0,0.0,0,0.0
110,-1.9769171156099783,-1.9769734444678935,-1.9780789565757517,0.0011055121104793888,0,0,0.0,0.0,0.0,0,0.0
111,-1.9769171156099783,-1.9769245920207608,-1.9780283290973715,0.0011037370792294154,0,0,0.0,0.0,0.0,0,0.0
112,-1.9769171156099783,-1.9768861487653708,-1.9779776573487051,0.0010915085859506107,0,0,0.0,0.0,0.0,0,0.0
113,-1.9769171156099783,-1.9768442311250067,-1.9779269420839911,0.0010827109615979143,0,0,0.0,0.0,0.0,0,0.0
114,-1.9769171156099783,-1.9767919596121788,-1.9778761840302153,0.0010842244206467986,0,0,0.0,0.0,0.0,0,0.0
115,-1.9766191832813653,-1.9767333802667282,-1.9778253838872513,0.001092003623129821,0,0,0.0,0.0,0.0,0,0.0
116,-1.9766191832813653,-1.9766796855766615,-1.9777745423278672,0.0010948567538084444,0,0,0.0,0.0,0.0,0,0.0
117,-1.9766191832813653,-1.9766406393738638,-1.9777236599976578,0.0010830206263934225,0,0,0.0,0.0,0.0,0,0.0
118,-1.9766191832813653,-1.9766173314341773,-1.9776727375150842,0.0010554060835029448,0,0,0.0,0.0,0.0,0,0.0
119,-1.9766191832813653,-1.976600781441711,-1.9776217754717804,0.0010209940326619308,0,0,0.0,0.0,0.0,0,0.0
120,-1.9766191832813653,-1.9765764003206612,-1.9775707744331361,0.000994374115064277,0,0,0.0,0.0,0.0,0,0.0
121,-1.9766191832813653,-1.9765307157202092,-1.977519734938984,0.000989019221361514,0,0,0.0,0.0,0.0,0,0.0
122,-1.9763212509527526,-1.9764563135617887,-1.9774686575041034,0.0010123439448996652,0,0,0.0,0.0,0.0,0,0.0
123,-1.9763212509527526,-1.9763533347013709,-1.9774175426182643,0.0010642079194765604,0,0,0.0,0.0,0.0,0,0.0
124,-1.9763212509527526,-1.9762287963848415,-1.9773663907456451,0.001137594363384899,0,0,0.0,0.0,0.0,0,0.0
125,-1.9760233186241398,-1.9760957946872986,-1.9773152023236262,0.0012194076389069894,0,0,0.0,0.0,0.0,0,0.0
126,-1.9760233186241398,-1.9759728986593004,-1.9772639777611223,0.0012910791043990624,0,0,0.0,0.0,0.0,0,0.0
127,-1.9760233186241398,-1.9758820669517672,-1.9772127174367697,0.0013306504875774648,0,0,0.0,0.0,0.0,0,0.0
128,-1.975725386295527,-1.975843423111571,-1.9771614216974054,0.0013179985884069945,0,0,0.0,0.0,0.0,0,0.0
129,-1.975725386295527,-1.975867584276543,-1.9771100908573187,0.0012425065833459852,0,0,0.0,0.0,0.0,0,0.0
130,-1.9760233186241398,-1.9759493835475768,-1.9770587251986897,0.0011093416536812968,0,0,0.0,0.0,0.0,0,0.0
131,-1.9760233186241398,-1.9760676384430484,-1.9770073249734075,0.0009396865329249431,0,0,0.0,0.0,0.0,0,0.0
132,-1.9763212509527526,-1.9761922685452462,-1.9769558904061368,0.0007636218634535835,0,0,0.0,0.0,0.0,0,0.0
133,-1.9763212509527526,-1.9762950410991877,-1.9769044216981912,0.0006093806015641187,0,0,0.0,0.0,0.0,0,0.0
134,-1.9763212509527526,-1.9763580435757813,-1.9768529190315856,0.0004948754583624195,0,0,0.0,0.0,0.0,0,0.0
135,-1.9763212509527526,-1.976376313606258,-1.9768013825726622,0.00042506896895948173,0,0,0.0,0.0,0.0,0,0.0
136,-1.9763212509527526,-1.9763554794499119,-1.976749812474882,0.0003943330275221209,0,0,0.0,0.0,0.0,0,0.0
137,-1.9763212509527526,-1.9763079231492853,-1.9766982088806275,0.00039028573389117687,0,0,0.0,0.0,0.0,0,0.0
138,-1.9763212509527526,-1.9762499876867023,-1.9766465719221218,0.00039658423796551807,0,0,0.0,0.0,0.0,0,0.0
139,-1.9763212509527526,-1.9761997028341691,-1.9765949017217281,0.0003951988901026145,0,0,0.0,0.0,0.0,0,0.0
140,-1.9760233186241398,-1.9761729304304267,-1.9765431983920128,0.00037026796412691586,0,0,0.0,0.0,0.0,0,0.0
141,-1.9760233186241398,-1.9761777917234573,-1.9764914620359675,0.0003136703150482756,0,0,0.0,0.0,0.0,0,0.0
142,-1.9763212509527526,-1.9762107365520125,-1.9764396927477275,0.00022895619825005314,0,0,0.0,0.0,0.0,0,0.0
143,-1.9763212509527526,-1.9762580894718322,-1.9763878906139396,0.00012980114463956673,0,0,0.0,0.0,0.0,0,0.0
144,-1.9763212509527526,-1.9763029039060653,-1.9763360557157164,3.315181218105069e-05,0,0,0.0,0.0,0.0,0,0.0
145,-1.9763212509527526,-1.97633266086982,-1.9762841881309094,-4.847273638258897e-05,0,0,0.0,0.0,0.0,0,0.0
146,-1.9763212509527526,-1.9763432748404628,-1.976232287936369,-0.00011098690156771072,0,0,0.0,0.0,0.0,0,0.0
147,-1.9763212509527526,-1.9763383259140563,-1.976180355209928,-0.00015797070160380707,0,0,0.0,0.0,0.0,0,0.0
148,-1.9763212509527526,-1.9763255374582847,-1.976128390032,-0.00019714742376140975,0,0,0.0,0.0,0.0,0,0.0
149,-1.9763212509527526,-1.97631311586831,-1.976076392486841,-0.00023672337894673582,0,0,0.0,0.0,0.0,0,0.0
150,-1.9763212509527526,-1.9763073321491835,-1.9760243626636258,-0.00028296948303642547,0,0,0.0,0.0,0.0,0,0.0
151,-1.9763212509527526,-1.9763112582679545,-1.975972300657511,-0.0003389576079231138,0,0,0.0,0.0,0.0,0,0.0
152,-1.9763212509527526,-1.9763239532833672,-1.9759202065708246,-0.00040374671002310457,0,0,0.0,0.0,0.0,0,0.0
153,-1.9763212509527526,-1.9763398065618147,-1.9758680805144504,-0.00047172604484558385,0,0,0.0,0.0,0.0,0,0.0
154,-1.9763212509527526,-1.9763486266120567,-1.9758159226093737,-0.0005327040001652334,0,0,0.0,0.0,0.0,0,0.0
155,-1.9763212509527526,-1.9763375164751398,-1.9757637329882518,-0.0005737834843714385,0,0,0.0,0.0,0.0,0,0.0
156,-1.9763212509527526,-1.9762949193278583,-1.9757115117967805,-0.0005834075285625318,0,0,0.0,0.0,0.0,0,0.0
157,-1.9763212509527526,-1.9762155736212397,-1.9756592591945825,-0.0005563144241432501,0,0,0.0,0.0,0.0,0,0.0
158,-1.9760233186241398,-1.9761037005845583,-1.9756069753553862,-0.0004967252266600112,0,0,0.0,0.0,0.0,0,0.0
159,-1.9760233186241398,-1.975972132701675,-1.9755546604664018,-0.00041747223276333086,0,0,0.0,0.0,0.0,0,0.0
160,-1.975725386295527,-1.9758374946669335,-1.9755023147269875,-0.0003351799374379953,0,0,0.0,0.0,0.0,0,0.0
161,-1.975725386295527,-1.9757140997338885,-1.9754499383468707,-0.000264161384512053,0,0,0.0,0.0,0.0,0,0.0
162,-1.975725386295527,-1.9756097100625936,-1.9753975315442682,-0.0002121785158213742,0,0,0.0,0.0,0.0,0,0.0
163,-1.975427453966914,-1.975524559250213,-1.9753450945442101,-0.0001794647035007065,0,0,0.0,0.0,0.0,0,0.0
164,-1.975427453966914,-1.9754530476100598,-1.9752926275772493,-0.0001604200303101711,0,0,0.0,0.0,0.0,0,0.0
165,-1.975427453966914,-1.9753869184381634,-1.97524013087858,-0.00014678755708540548,0,0,0.0,0.0,0.0,0,0.0
166,-1.975427453966914,-1.975318842967605,-1.9751876046874661,-0.00013123827764320353,0,0,0.0,0.0,0.0,0,0.0
167,-1.9751295216383014,-1.9752451037323135,-1.9751350492468138,-0.0001100544830068009,0,0,0.0,0.0,0.0,0,0.0
168,-1.9751295216383014,-1.9751662697774721,-1.9750824648027385,-8.380497224337287e-05,0,0,0.0,0.0,0.0,0,0.0
169,-1.9751295216383014,-1.9750860961022885,-1.9750298516040419,-5.62444957596659e-05,0,0,0.0,0.0,0.0,0,0.0
170,-1.9751295216383014,-1.9750097617000093,-1.9749772099016014,-3.2551795924054875e-05,0,0,0.0,0.0,0.0,0,0.0
171,-1.9748315893096886,-1.9749418543221375,-1.9749245399477446,-1.7314371912581776e-05,0,0,0.0,0.0,0.0,0,0.0
172,-1.9748315893096886,-1.9748839940518004,-1.9748718419957114,-1.2152053611709068e-05,0,0,0.0,0.0,0.0,0,0.0
173,-1.9748315893096886,-1.9748331069470269,-1.9748191162992916,-1.3990645260622352e-05,0,0,0.0,0.0,0.0,0,0.0
174,-1.9748315893096886,-1.9747821843452786,-1.9747663631126597,-1.582123014657222e-05,0,0,0.0,0.0,0.0,0,0.0
175,-1.9748315893096886,-1.9747237452675996,-1.9747135826903384,-1.0162574790863156e-05,0,0,0.0,0.0,0.0,0,0.0
176,-1.9745336569810759,-1.9746537205056003,-1.9746607752871568,7.054784024783237e-06,0,0,0.0,0.0,0.0,0,0.0
177,-1.9745336569810759,-1.9745732712866442,-1.974607941158061,3.4669873883082084e-05,0,0,0.0,0.0,0.0,0,0.0
178,-1.9745336569810759,-1.9744881989014962,-1.9745550805576992,6.688165866762893e-05,0,0,0.0,0.0,0.0,0,0.0
179,-1.9745336569810759,-1.9744070516917451,-1.974502193739802,9.514205051951429e-05,0,0,0.0,0.0,0.0,0,0.0
180,-1.9742357246524629,-1.9743383825617546,-1.9744492809564804,0.00011089839718747416,0,0,0.0,0.0,0.0,0,0.0
181,-1.9742357246524629,-1.9742870877103174,-1.9743963424576243,0.00010925474976775063,0,0,0.0,0.0,0.0,0,0.0
182,-1.9742357246524629,-1.9742511480607863,-1.9743433784905635,9.223043223759549e-05,0,0,0.0,0.0,0.0,0,0.0
183,-1.9742357246524629,-1.9742213932047021,-1.9742903893000845,6.89960978422073e-05,0,0,0.0,0.0,0.0,0,0.0
184,-1.9742357246524629,-1.974185456272168,-1.9742373751287456,5.1918859036874376e-05,0,0,0.0,0.0,0.0,0,0.0
185,-1.9742357246524629,-1.9741338070426862,-1.9741843362173124,5.0529177084465313e-05,0,0,0.0,0.0,0.0,0,0.0
186,-1.9739377923238501,-1.974064015807919,-1.9741312728050704,6.725699960885562e-05,0,0,0.0,0.0,0.0,0,0.0
187,-1.9739377923238501,-1.9739809840425733,-1.9740781851298315,9.720108971490688e-05,0,0,0.0,0.0,0.0,0,0.0
188,-1.9739377923238501,-1.973894046509307,-1.9740250734275717,0.0001310269207207559,0,0,0.0,0.0,0.0,0,0.0
189,-1.9739377923238501,-1.97381328199115,-1.9739719379317968,0.00015865594310216077,0,0,0.0,0.0,0.0,0,0.0
190,-1.9736398599952374,-1.9737462070496181,-1.9739187788728174,0.0001725718256539384,0,0,0.0,0.0,0.0,0,0.0
191,-1.9736398599952374,-1.9736949453648989,-1.9738655964771505,0.00017065111470517279,0,0,0.0,0.0,0.0,0,0.0
192,-1.9736398599952374,-1.9736548794335589,-1.9738123909671965,0.000157511536089952,0,0,0.0,0.0,0.0,0,0.0
193,-1.9736398599952374,-1.9736166690728618,-1.9737591625612323,0.0001424934908214648,0,0,0.0,0.0,0.0,0,0.0
194,-1.9736398599952374,-1.9735717275893938,-1.973705911473631,0.00013418388668692973,0,0,0.0,0.0,0.0,0,0.0
195,-1.9736398599952374,-1.9735178992814615,-1.9736526379151396,0.00013473863612643058,0,0,0.0,0.0,0.0,0,0.0
196,-1.9733419276666244,-1.9734608676693421,-1.9735993420930595,0.00013847442616441021,0,0,0.0,0.0,0.0,0,0.0
197,-1.9733419276666244,-1.9734096768413,-1.9735460242112988,0.00013634737244373415,0,0,0.0,0.0,0.0,0,0.0
198,-1.9733419276666244,-1.9733695973493446,-1.9734926844703786,0.00012308712347710964,0,0,0.0,0.0,0.0,0,0.0
199,-1.9733419276666244,-1.9733380147167612,-1.9734393230675469,0.0001013083532262217,0,0,0.0,0.0,0.0,0,0.0
200,-1.9733419276666244,-1.9733066515777198,-1.9733859401970788,7.92886217965035e-05,0,0,0.0,0.0,0.0,0,0.0
201,-1.9733419276666244,-1.9732682992991624,-1.9733325360507274,6.423675399965027e-05,0,0,0.0,0.0,0.0,0,0.0
202,-1.9733419276666244,-1.9732225501918816,-1.9732791108181928,5.656062874300253e-05,0,0,0.0,0.0,0.0,0,0.0
203,-1.9730439953380117,-1.9731755397626471,-1.973225664687491,5.012492727382578e-05,0,0,0.0,0.0,0.0,0,0.0
204,-1.9730439953380117,-1.9731332837665305,-1.9731721978452126,3.891408111019763e-05,0,0,0.0,0.0,0.0,0,0.0
205,-1.9730439953380117,-1.9730937428462412,-1.9731187104767447,2.496763293023533e-05,0,0,0.0,0.0,0.0,0,0.0
206,-1.9730439953380117,-1.973044683337304,-1.9730652027665223,2.051943164397299e-05,0,0,0.0,0.0,0.0,0,0.0
207,-1.9730439953380117,-1.9729704775908132,-1.9730116748982345,4.11973098456959e-05,0,0,0.0,0.0,0.0,0,0.0
208,-1.9730439953380117,-1.9728639301260427,-1.9729581270547578,9.419693113827017e-05,0,0,0.0,0.0,0.0,0,0.0
209,-1.972746063009399,-1.972734587342511,-1.9729045594175645,0.00016997207747553419,0,0,0.0,0.0,0.0,0,0.0
210,-1.9724481306807862,-1.97260669439242,-1.9728509721655167,0.0002442777755175631,0,0,0.0,0.0,0.0,0,0.0
211,-1.9724481306807862,-1.9725071766283502,-1.9727973654732605,0.0002901888473304597,0,0,0.0,0.0,0.0,0,0.0
212,-1.9724481306807862,-1.972451234476517,-1.9727437395096856,0.0002925050355883024,0,0,0.0,0.0,0.0,0,0.0
213,-1.9724481306807862,-1.9724345572703,-1.9726900944369588,0.00025553716907796454,0,0,0.0,0.0,0.0,0,0.0
214,-1.9724481306807862,-1.9724362700388665,-1.9726364304104156,0.0002001603739681033,0,0,0.0,0.0,0.0,0,0.0
