time,rrt
1671632535.398,-1.0
1671632536.398,-1.0
1671632537.398,-1.0
1671632538.398,-1.0
1671632539.398,-1.0
1671632545.408,-1.0
1671632546.408,-1.0
1671632547.408,-1.0
1671632548.408,-1.0
1671632549.408,-1.0
1671632550.408,-1.0
1671632551.408,-1.0
1671632552.408,-1.0
1671632553.408,-1.0
1671632554.408,-1.0
1671632555.408,-1.0
1671632556.408,-1.0
1671632557.408,-1.0
1671632558.408,-1.0
1671632559.408,-1.0
1671632560.408,-1.0
1671632561.408,-1.0
1671632562.408,-1.0
1671632563.408,-1.0
1671632564.408,-1.0
1671632565.408,-1.0
1671632566.408,-1.0
1671632567.408,-1.0
1671632568.408,-1.0
1671632569.408,-1.0
1671632570.408,-1.0
1671632571.408,-1.0
1671632572.408,-1.0
1671632573.408,-1.0
1671632574.408,-1.0
1671632575.408,-1.0
1671632576.408,-1.0
1671632577.408,-1.0
1671632578.408,-1.0
1671632579.408,-1.0
1671632580.408,-1.0
1671632581.408,-1.0
1671632582.408,-1.0
1671632583.408,-1.0
1671632584.408,-1.0
1671632585.408,-1.0
1671632586.408,-1.0
1671632587.408,-1.0
1671632588.408,-1.0
1671632589.408,-1.0
1671632590.408,-1.0
1671632591.408,-1.0
1671632592.408,-1.0
1671632593.408,-1.0
1671632594.408,-1.0
1671632595.408,-1.0
1671632596.408,-1.0
1671632597.408,-1.0
1671632598.408,-1.0
1671632599.408,-1.0
1671632600.408,-1.0
1671632601.408,-1.0
1671632602.408,-1.0
1671632603.408,-1.0
1671632604.408,-1.0
1671632605.408,-1.0
1671632606.408,-1.0
1671632607.408,-1.0
1671632608.408,-1.0
1671632609.408,-1.0
1671632610.408,-1.0
1671632611.408,-1.0
1671632612.408,-1.0
1671632613.408,-1.0
1671632614.408,-1.0
1671632615.408,-1.0
1671632616.408,-1.0
1671632617.408,-1.0
1671632618.408,-1.0
1671632619.408,-1.0
1671632620.408,-1.0
1671632621.408,-1.0
1671632622.408,-1.0
1671632623.408,-1.0
1671632624.408,-1.0
1671632625.408,-1.0
1671632626.408,-1.0
1671632627.408,-1.0
1671632628.408,-1.0
1671632629.408,-1.0
1671632630.408,-1.0
1671632631.408,-1.0
1671632632.408,-1.0
1671632633.408,-1.0
1671632634.408,-1.0
1671632635.408,-1.0
1671632636.408,-1.0
1671632637.408,-1.0
1671632638.408,-1.0
1671632639.408,-1.0
1671632640.408,-1.0
1671632641.408,-1.0
1671632642.408,-1.0
1671632643.408,-1.0
1671632644.408,-1.0
1671632645.408,0.3333333333333333
1671632646.408,0.3333333333333333
1671632647.408,0.3333333333333333
1671632648.408,0.3333333333333333
1671632649.408,0.3333333333333333
1671632650.408,0.13333333333333333
1671632651.408,0.13333333333333333
1671632652.408,0.13333333333333333
1671632653.408,0.13333333333333333
1671632654.408,0.13333333333333333
1671632655.408,-0.06666666666666667
1671632656.408,-0.06666666666666667
1671632657.408,-0.06666666666666667
1671632658.408,-0.06666666666666667
1671632659.408,-0.06666666666666667
1671632660.408,-0.06666666666666667
1671632661.408,-0.06666666666666667
1671632662.408,-0.06666666666666667
1671632663.408,-0.06666666666666667
1671632664.408,-0.06666666666666667
1671632665.408,-0.13333333333333333
1671632666.408,-0.13333333333333333
1671632667.408,-0.06666666666666667
1671632668.408,-0.06666666666666667
1671632669.408,-0.06666666666666667
1671632670.408,-0.06666666666666667
1671632671.408,-0.06666666666666667
1671632672.408,-0.06666666666666667
1671632673.408,-0.06666666666666667
1671632674.408,-0.06666666666666667
1671632675.408,-0.06666666666666667
1671632676.408,-0.06666666666666667
1671632677.408,-0.06666666666666667
1671632678.408,-0.06666666666666667
1671632679.408,-0.06666666666666667
1671632680.408,-0.06666666666666667
1671632681.408,-0.06666666666666667
1671632682.408,-0.06666666666666667
1671632683.408,0.0
1671632684.408,0.0
1671632685.408,0.0
1671632686.408,0.0
1671632687.408,0.0
1671632688.408,0.0
1671632689.408,0.0
1671632690.408,0.0
1671632691.408,0.06666666666666667
1671632692.408,0.06666666666666667
1671632693.408,0.06666666666666667
1671632694.408,0.06666666666666667
1671632695.408,0.13333333333333333
1671632696.408,0.13333333333333333
1671632697.408,0.13333333333333333
1671632698.408,0.13333333333333333
1671632699.408,0.13333333333333333
1671632700.408,0.2
1671632701.408,0.13333333333333333
1671632702.408,0.2
1671632703.408,0.2
1671632704.408,0.2
1671632705.408,0.2
1671632706.408,0.2
1671632707.408,0.2
1671632708.408,0.2
1671632709.408,0.2
1671632710.408,0.2
1671632711.408,0.2
1671632712.408,0.2
1671632713.408,0.2
1671632714.408,0.2
1671632715.408,0.2
1671632716.408,0.2
1671632717.408,0.2
1671632718.408,0.2
1671632719.408,0.2
1671632720.408,0.2
1671632721.408,0.2
1671632722.408,0.2
1671632723.408,0.2
1671632724.408,0.2
1671632725.408,0.2
1671632726.408,0.13333333333333333
1671632727.408,0.13333333333333333
1671632728.408,0.13333333333333333
1671632729.408,0.13333333333333333
1671632730.408,0.06666666666666667
1671632731.408,0.06666666666666667
1671632732.408,0.06666666666666667
1671632733.408,0.06666666666666667
1671632734.408,0.06666666666666667
1671632735.408,0.0
1671632736.408,0.0
1671632737.408,0.06666666666666667
1671632738.408,0.0
1671632739.408,0.0
1671632740.408,0.0
1671632741.408,0.0
1671632742.408,0.0
1671632743.408,0.0
1671632744.408,0.06666666666666667
1671632745.408,0.06666666666666667
1671632746.408,0.06666666666666667
1671632747.408,0.06666666666666667
1671632748.408,0.06666666666666667
1671632749.408,0.06666666666666667
1671632750.408,0.06666666666666667
1671632751.408,0.13333333333333333
1671632752.408,0.06666666666666667
1671632753.408,0.13333333333333333
1671632754.408,0.13333333333333333
1671632755.408,0.13333333333333333
1671632756.408,0.13333333333333333
1671632757.408,0.13333333333333333
1671632758.408,0.13333333333333333
1671632759.408,0.13333333333333333
1671632760.408,0.13333333333333333
1671632761.408,0.13333333333333333
1671632762.408,0.13333333333333333
1671632763.408,0.13333333333333333
1671632764.408,0.06666666666666667
1671632765.408,0.06666666666666667
1671632766.408,0.06666666666666667
1671632767.408,0.06666666666666667
1671632768.408,0.06666666666666667
1671632769.408,0.06666666666666667
1671632770.408,0.06666666666666667
1671632771.408,0.06666666666666667
1671632772.408,0.06666666666666667
1671632773.408,0.06666666666666667
1671632774.408,0.13333333333333333
1671632775.408,0.13333333333333333
1671632776.408,0.13333333333333333
1671632777.408,0.13333333333333333
1671632778.408,0.13333333333333333
1671632779.408,0.13333333333333333
