time,rrt
1678107300.714,-1.0
1678107301.714,-1.0
1678107302.714,-1.0
1678107303.714,-1.0
1678107304.714,-1.0
1678107307.714,-1.0
1678107308.714,-1.0
1678107309.714,-1.0
1678107310.714,-1.0
1678107311.714,-1.0
1678107312.714,-1.0
1678107313.714,-1.0
1678107314.714,-1.0
1678107315.714,-1.0
1678107316.714,-1.0
1678107317.714,-1.0
1678107318.714,-1.0
1678107319.714,-1.0
1678107320.714,-1.0
1678107321.714,-1.0
1678107322.714,-1.0
1678107323.714,-1.0
1678107324.714,-1.0
1678107325.714,-1.0
1678107326.714,-1.0
1678107327.714,-1.0
1678107328.714,-1.0
1678107329.714,-1.0
1678107330.714,-1.0
1678107331.714,-1.0
1678107332.714,-1.0
1678107333.714,-1.0
1678107334.714,-1.0
1678107335.714,-1.0
1678107336.714,-1.0
1678107337.714,-1.0
1678107338.714,-1.0
1678107339.714,-1.0
1678107340.714,0.0
1678107341.714,0.058823529411764705
1678107342.714,0.058823529411764705
1678107343.714,0.058823529411764705
1678107344.714,0.058823529411764705
1678107345.714,0.058823529411764705
1678107346.714,0.058823529411764705
1678107347.714,0.058823529411764705
1678107348.714,0.058823529411764705
1678107349.714,0.058823529411764705
1678107350.714,0.058823529411764705
1678107351.714,0.058823529411764705
1678107352.714,0.058823529411764705
1678107353.714,0.058823529411764705
1678107354.714,0.058823529411764705
1678107355.714,0.058823529411764705
1678107356.714,0.058823529411764705
1678107357.714,0.058823529411764705
1678107358.714,0.058823529411764705
1678107359.714,0.11764705882352941
1678107360.714,0.11764705882352941
1678107361.714,0.11764705882352941
1678107362.714,0.17647058823529413
1678107363.714,0.17647058823529413
1678107364.714,0.17647058823529413
1678107365.714,0.23529411764705882
1678107366.714,0.23529411764705882
1678107367.714,0.23529411764705882
1678107368.714,0.23529411764705882
1678107369.714,0.23529411764705882
1678107370.714,0.23529411764705882
1678107371.714,0.23529411764705882
1678107372.714,0.23529411764705882
1678107373.714,0.23529411764705882
1678107374.714,0.23529411764705882
1678107375.714,0.23529411764705882
1678107376.714,0.17647058823529413
1678107377.714,0.17647058823529413
1678107378.714,0.17647058823529413
1678107379.714,0.11764705882352941
1678107380.714,0.11764705882352941
1678107381.714,0.058823529411764705
1678107382.714,0.058823529411764705
1678107383.714,0.058823529411764705
1678107384.714,0.058823529411764705
1678107385.714,0.0
1678107386.714,0.0
1678107387.714,0.0
1678107388.714,0.0
1678107389.714,0.0
1678107390.714,0.0
1678107391.714,0.0
1678107392.714,0.0
1678107393.714,0.0
1678107394.714,0.0
1678107395.714,0.0
1678107396.714,-0.058823529411764705
1678107397.714,0.0
1678107398.714,-0.058823529411764705
1678107399.714,-0.058823529411764705
1678107400.714,-0.058823529411764705
1678107401.714,0.0
1678107402.714,0.0
1678107403.714,0.0
1678107404.714,0.0
1678107405.714,0.0
1678107406.714,0.0
1678107407.714,0.058823529411764705
1678107408.714,0.0
1678107409.714,0.058823529411764705
1678107410.714,0.058823529411764705
1678107411.714,0.058823529411764705
1678107412.714,0.058823529411764705
1678107413.714,0.058823529411764705
1678107414.714,0.058823529411764705
1678107415.714,0.11764705882352941
1678107416.714,0.11764705882352941
1678107417.714,0.11764705882352941
1678107418.714,0.11764705882352941
1678107419.714,0.11764705882352941
1678107420.714,0.11764705882352941
1678107421.714,0.11764705882352941
1678107422.714,0.11764705882352941
1678107423.714,0.11764705882352941
1678107424.714,0.11764705882352941
1678107425.714,0.11764705882352941
1678107426.714,0.11764705882352941
1678107427.714,0.11764705882352941
1678107428.714,0.058823529411764705
1678107429.714,0.058823529411764705
1678107430.714,0.058823529411764705
1678107431.714,0.058823529411764705
1678107432.714,0.058823529411764705
1678107433.714,0.0
1678107434.714,0.0
1678107435.714,0.0
1678107436.714,0.0
1678107437.714,0.0
1678107438.714,-0.058823529411764705
1678107439.714,-0.058823529411764705
1678107440.714,-0.058823529411764705
1678107441.714,-0.058823529411764705
1678107442.714,-0.058823529411764705
1678107443.714,-0.058823529411764705
1678107444.714,-0.058823529411764705
1678107445.714,-0.058823529411764705
1678107446.714,-0.058823529411764705
1678107447.714,-0.058823529411764705
1678107448.714,-0.058823529411764705
1678107449.714,-0.11764705882352941
1678107450.714,-0.11764705882352941
1678107451.714,-0.11764705882352941
1678107452.714,-0.11764705882352941
1678107453.714,-0.11764705882352941
1678107454.714,-0.11764705882352941
1678107455.714,-0.11764705882352941
1678107456.714,-0.11764705882352941
1678107457.714,-0.11764705882352941
1678107458.714,-0.11764705882352941
1678107459.714,-0.11764705882352941
1678107460.714,-0.11764705882352941
1678107461.714,-0.11764705882352941
1678107462.714,-0.11764705882352941
1678107463.714,-0.11764705882352941
1678107464.714,-0.11764705882352941
1678107465.714,-0.11764705882352941
1678107466.714,-0.11764705882352941
1678107467.714,-0.11764705882352941
1678107468.714,-0.11764705882352941
1678107469.714,-0.11764705882352941
1678107470.714,-0.11764705882352941
1678107471.714,-0.058823529411764705
1678107472.714,-0.058823529411764705
1678107473.714,0.0
1678107474.714,0.0
1678107475.714,0.0
1678107476.714,0.0
1678107477.714,0.058823529411764705
1678107478.714,0.058823529411764705
1678107479.714,0.058823529411764705
1678107480.714,0.058823529411764705
1678107481.714,0.058823529411764705
1678107482.714,0.058823529411764705
1678107483.714,0.058823529411764705
1678107484.714,0.058823529411764705
1678107485.714,0.058823529411764705
1678107486.714,0.058823529411764705
1678107487.714,0.058823529411764705
1678107488.714,0.058823529411764705
1678107489.714,0.058823529411764705
1678107490.714,0.058823529411764705
1678107491.714,0.058823529411764705
1678107492.714,0.058823529411764705
1678107493.714,0.058823529411764705
1678107494.714,0.058823529411764705
1678107495.714,0.0
1678107496.714,0.0
1678107497.714,0.0
1678107498.714,0.0
1678107499.714,0.0
1678107500.714,0.058823529411764705
1678107501.714,0.058823529411764705
1678107502.714,0.058823529411764705
1678107503.714,0.058823529411764705
1678107504.714,0.058823529411764705
1678107505.714,0.058823529411764705
1678107506.714,0.058823529411764705
1678107507.714,0.058823529411764705
1678107508.714,0.058823529411764705
1678107509.714,0.058823529411764705
1678107510.714,0.058823529411764705
1678107511.714,0.11764705882352941
1678107512.714,0.11764705882352941
1678107513.714,0.11764705882352941
1678107514.714,0.11764705882352941
1678107515.714,0.11764705882352941
1678107516.714,0.11764705882352941
1678107517.714,0.11764705882352941
1678107518.714,0.17647058823529413
1678107519.714,0.17647058823529413
1678107520.714,0.17647058823529413
1678107521.714,0.17647058823529413
1678107522.714,0.11764705882352941
1678107523.714,0.058823529411764705
1678107524.714,0.11764705882352941
1678107525.714,0.058823529411764705
1678107526.714,0.058823529411764705
1678107527.714,0.058823529411764705
1678107528.714,0.058823529411764705
1678107529.714,0.0
1678107530.714,0.0
1678107531.714,0.0
1678107532.714,-0.058823529411764705
1678107533.714,-0.058823529411764705
1678107534.714,-0.058823529411764705
1678107535.714,-0.11764705882352941
1678107536.714,-0.11764705882352941
1678107537.714,-0.11764705882352941
1678107538.714,-0.11764705882352941
1678107539.714,-0.17647058823529413
1678107540.714,-0.17647058823529413
1678107541.714,-0.17647058823529413
1678107542.714,-0.17647058823529413
1678107543.714,-0.17647058823529413
1678107544.714,-0.17647058823529413
1678107545.714,-0.17647058823529413
1678107546.714,-0.17647058823529413
1678107547.714,-0.17647058823529413
1678107548.714,-0.17647058823529413
1678107549.714,-0.17647058823529413
1678107550.714,-0.17647058823529413
1678107551.714,-0.11764705882352941
1678107552.714,-0.11764705882352941
1678107553.714,-0.11764705882352941
1678107554.714,-0.058823529411764705
1678107555.714,-0.058823529411764705
1678107556.714,-0.058823529411764705
1678107557.714,-0.058823529411764705
1678107558.714,0.0
1678107559.714,0.0
1678107560.714,0.0
1678107561.714,0.0
1678107562.714,0.0
