,ECG_Mean RR (ms),ECG_STD RR/SDNN (ms),ECG_Mean HR (beats/min),ECG_STD HR (beats/min),ECG_Min HR (beats/min),ECG_Max HR (beats/min),ECG_RMSSD (ms),ECG_NNxx,ECG_pNNxx (%),ECG_Power VLF (ms2),ECG_Power LF (ms2),ECG_Power HF (ms2),ECG_Power Total (ms2),ECG_LF/HF,ECG_Peak VLF (Hz),ECG_Peak LF (Hz),ECG_Peak HF (Hz),ECG_Fraction LF (nu),ECG_Fraction HF (nu),ECG_sd1,ECG_sd2
0,1628.6146962739635,55.188068134285714,36.885011359878256,1.2963350048512312,34.35708537577388,40.97702921596755,35.88912411109373,6,10.0,239.13742215470532,903.7746050530964,326.3391108807769,1469.2511380885785,2.76943392599754,0.036036036036036036,0.07207207207207207,0.18018018018018017,73.47081764444616,26.52918235555385,25.298894185705564,72.32780907500164
1,1633.1765105588875,53.970248960493535,36.77989030213222,1.262243649671265,34.35708537577388,40.97702921596755,38.14810346428476,10,14.285714285714286,241.5814678573941,766.5064489292529,537.3078328598408,1545.3957496464877,1.4265685367910867,0.03125,0.09375,0.15625,58.7895423171353,41.2104576828647,26.97478264900178,71.81475870069204
2,1629.325798202644,54.65246666442159,36.867964655288034,1.2808099867503837,34.35708537577388,40.97702921596755,39.32600416475396,10,15.625,208.3897755188305,810.9948344290374,513.4448098198814,1532.8294197677492,1.579517056007515,0.034782608695652174,0.10434782608695653,0.24347826086956523,61.23305338605652,38.76694661394348,27.807684221867937,72.52719115163977
3,1625.8140565477831,58.36253313421852,36.95343757225213,1.362393568351147,34.35708537577388,40.97702921596755,43.05881108553987,11,19.642857142857142,4988.153115492344,1060.1045620833252,1941.1100051623578,7989.367682738028,0.5461331708476028,0.028985507246376812,0.057971014492753624,0.2608695652173913,35.32251821155924,64.67748178844076,30.43484702384076,76.06149721087625
4,1622.2340491464536,60.90654234394689,37.039281259893976,1.4202133774923082,34.35708537577388,40.97702921596755,47.01148131572657,10,22.727272727272727,6053.91874257037,1408.1869140515182,1773.6153626071048,9235.721019228993,0.7939640937601998,0.03508771929824561,0.07017543859649122,0.3157894736842105,44.257524245985806,55.74247575401421,33.09874117500095,77.90187119491227
5,1634.2426676038028,59.76484133735989,36.76502875498099,1.3905570342287104,34.35708537577388,40.97702921596755,49.124485362289235,11,28.205128205128204,893.4131182749788,498.61943588401033,46.09256571208861,1438.1251198710777,10.817784347232344,0.0273972602739726,0.0547945205479452,0.3287671232876712,91.53817694909795,8.461823050902044,34.73228565111251,77.5779770917247
6,1632.6229199556235,51.27641552934951,36.786852236101105,1.1524795613877898,34.45920193856854,38.90625,43.74948638651954,11,30.555555555555557,1939.7764326633353,1920.2713112656734,78.13209516787812,3938.179839096887,24.57724072469441,0.027210884353741496,0.05442176870748299,0.29931972789115646,96.09027412001282,3.909725879987189,30.923238333697967,66.0095281489169
7,1609.1417548035192,46.7558986734725,37.31762294983121,1.0560933273264557,34.45920193856854,38.90625000000001,37.09097250144902,7,17.073170731707318,324430.18298117805,58031.72868669584,4109.4658844958485,386571.3775523698,14.121477174354302,0.0380952380952381,0.0761904761904762,0.1523809523809524,93.38688946542882,6.613110534571175,26.057067375984587,58.05591042628955
8,1606.7581379119129,43.318983549465266,37.368816507773325,0.9853307496653115,34.45920193856854,39.37499999999999,35.8441447885183,8,14.035087719298245,231217.78142623903,37718.32400203103,1774.318792039636,270710.4242203097,21.257918346608175,0.031007751937984496,0.06201550387596899,0.15503875968992248,95.50721687254105,4.4927831274589405,25.307913094929873,53.864915709069585
9,1631.1501508605934,75.17701257799001,36.85810812724743,1.6127486339647832,32.81249999999999,39.37499999999999,33.708296452862406,8,10.81081081081081,814.1414758861183,182.17123530608725,120.18349956106837,1116.496210753274,1.515775759329768,0.035398230088495575,0.1415929203539823,0.3893805309734513,60.25082933995629,39.74917066004371,23.79649173491725,102.31814717065359
