,ECG_Mean RR (ms),ECG_STD RR/SDNN (ms),ECG_Mean HR (beats/min),ECG_STD HR (beats/min),ECG_Min HR (beats/min),ECG_Max HR (beats/min),ECG_RMSSD (ms),ECG_NNxx,ECG_pNNxx (%),ECG_Power VLF (ms2),ECG_Power LF (ms2),ECG_Power HF (ms2),ECG_Power Total (ms2),ECG_LF/HF,ECG_Peak VLF (Hz),ECG_Peak LF (Hz),ECG_Peak HF (Hz),ECG_Fraction LF (nu),ECG_Fraction HF (nu),ECG_sd1,ECG_sd2
0,1481.301352954821,163.73019278019532,41.01717036857512,4.657753185954863,34.6756573312397,48.75,46.12749772820546,3.0,21.428571428571427,0.0,0.0,0.0,0.0,,0.0,,0.25,,,18.043146215111594,216.97302598959786
1,1565.5534176773572,148.76413357559193,38.70566490380116,4.032080781412179,34.09156860601155,48.75,35.26653037888265,3.0,9.67741935483871,0.0,0.0,2505.985728689459,2505.985728689459,0.0,0.0,0.09090909090909091,0.18181818181818182,0.0,100.0,23.96157497053061,203.08173759239995
2,1552.736028039309,124.97794097626779,38.90947112718694,3.357868607442989,34.09156860601155,48.75,34.48089000959105,6.0,13.043478260869565,0.0,2934.8709310831105,949.6703901304256,3884.5413212135363,3.0904100639381227,0.0,0.056338028169014086,0.16901408450704225,75.55257335160108,24.447426648398924,23.995367948640844,170.15498873534344
3,1544.0760944519386,109.59287645733113,39.06410137057128,2.9279527500400087,34.09156860601155,48.75,30.769221502094226,6.0,9.67741935483871,0.0,1502.9481968537011,766.3350705090138,2269.283267362715,1.9612154717849666,0.0,0.041666666666666664,0.29166666666666663,66.23008323682646,33.76991676317354,21.560974898817964,149.167034120878
4,1532.203968513904,103.20571574604476,39.341987523892406,2.737336475177754,34.09156860601155,48.75,28.852575665923837,6.0,8.0,337.9060870480083,363.09434027838785,575.9155161224105,1276.9159434488067,0.6304645909231109,0.03225806451612903,0.12903225806451613,0.29032258064516125,38.667787968714144,61.332212031285856,20.25281372764138,141.10193420953584
5,1518.1933649007228,100.48318422572933,39.694792857212704,2.6528433485710674,34.09156860601155,48.75,27.308353001507786,6.0,6.741573033707865,359.45797000639976,269.3697804280881,419.3074716609824,1048.1352220954702,0.642415884842325,0.026143790849673203,0.13071895424836602,0.18300653594771243,39.11408132197882,60.885918678021184,19.237850491658268,137.94975461562527
6,1517.6573896093646,76.74072436161279,39.62849921257643,1.860985318428559,34.09156860601155,42.1875,21.058778799506392,3.0,3.3333333333333335,434.0170537451312,177.94426919822592,237.05103693715927,849.0123598805164,0.7506580502552193,0.025157232704402517,0.050314465408805034,0.17610062893081763,42.8786221355898,57.1213778644102,14.741149438241406,105.12844544353146
7,1494.2320568110006,37.55230630402131,40.179674904974064,1.0061486439035827,37.5,42.1875,20.37702045668685,3.0,3.4482758620689653,513.8461774264971,205.19983512044058,169.49743362947297,888.5434461764106,1.210636826331036,0.02531645569620253,0.05063291139240506,0.20253164556962025,54.764166230792135,45.23583376920788,14.405782982082865,51.33152050045212
8,1489.3682873182595,33.40299587258285,40.3058523781607,0.9062325124867521,38.43749999999999,42.1875,17.03646322261392,1.0,1.1494252873563218,353.39739995911117,201.30950178756225,128.30203431598605,683.0089360626595,1.5690281363097585,0.025157232704402517,0.050314465408805034,0.20125786163522014,61.07477431382146,38.92522568617855,12.03847533500105,45.60413852040623
9,1491.439087991868,41.1976131624136,40.25975321730177,1.0923958906991744,37.432090712384245,42.1875,17.58764326773891,1.0,1.1764705882352942,180.40962236048662,159.8566508895336,94.96992734088151,435.2362005909017,1.683234423416479,0.025806451612903226,0.05161290322580645,0.2064516129032258,62.73154550817326,37.26845449182674,12.435160943505842,57.241145931960936
