time,hr,hr_norm
1669021625.675,94,0.010752688172043012
1669021626.602,94,0.010752688172043012
1669021627.483,94,0.010752688172043012
1669021628.698,94,0.010752688172043012
1669021629.576,94,0.010752688172043012
1669021630.502,95,0.021505376344086023
1669021631.677,95,0.021505376344086023
1669021632.667,95,0.021505376344086023
1669021633.476,95,0.021505376344086023
1669021634.704,95,0.021505376344086023
1669021635.572,95,0.021505376344086023
1669021636.536,95,0.021505376344086023
1669021637.669,95,0.021505376344086023
1669021638.595,95,0.021505376344086023
1669021639.56,95,0.021505376344086023
1669021640.697,95,0.021505376344086023
1669021641.569,95,0.021505376344086023
1669021642.495,95,0.021505376344086023
1669021643.665,95,0.021505376344086023
1669021644.603,95,0.021505376344086023
1669021645.469,95,0.021505376344086023
1669021646.688,95,0.021505376344086023
1669021647.607,95,0.021505376344086023
1669021648.492,95,0.021505376344086023
1669021649.662,95,0.021505376344086023
1669021650.592,95,0.021505376344086023
1669021651.52,95,0.021505376344086023
1669021652.686,95,0.021505376344086023
1669021653.562,94,0.010752688172043012
1669021654.488,94,0.010752688172043012
1669021655.737,94,0.010752688172043012
1669021656.585,94,0.010752688172043012
1669021657.56,94,0.010752688172043012
1669021658.681,94,0.010752688172043012
1669021659.903,94,0.010752688172043012
1669021660.485,94,0.010752688172043012
1669021661.705,94,0.010752688172043012
1669021662.581,94,0.010752688172043012
1669021663.508,94,0.010752688172043012
1669021664.678,94,0.010752688172043012
1669021665.604,94,0.010752688172043012
1669021666.481,94,0.010752688172043012
1669021667.7,94,0.010752688172043012
1669021668.578,94,0.010752688172043012
1669021669.504,94,0.010752688172043012
1669021670.675,94,0.010752688172043012
1669021671.601,95,0.021505376344086023
1669021672.774,94,0.010752688172043012
1669021673.697,95,0.021505376344086023
1669021674.574,95,0.021505376344086023
1669021675.502,97,0.043010752688172046
1669021676.671,97,0.043010752688172046
1669021677.597,97,0.043010752688172046
1669021678.475,97,0.043010752688172046
1669021679.693,97,0.043010752688172046
1669021680.766,97,0.043010752688172046
1669021681.497,97,0.043010752688172046
1669021682.667,97,0.043010752688172046
1669021683.642,97,0.043010752688172046
1669021684.471,97,0.043010752688172046
1669021685.791,97,0.043010752688172046
1669021686.568,96,0.03225806451612903
1669021687.494,97,0.043010752688172046
1669021688.664,96,0.03225806451612903
1669021689.59,96,0.03225806451612903
1669021690.468,95,0.021505376344086023
1669021691.687,94,0.010752688172043012
1669021692.564,93,0.0
1669021693.504,93,0.0
1669021694.661,93,0.0
1669021695.831,94,0.010752688172043012
1669021696.47,94,0.010752688172043012
1669021697.683,94,0.010752688172043012
1669021698.561,94,0.010752688172043012
1669021699.487,94,0.010752688172043012
1669021700.71,94,0.010752688172043012
1669021701.584,94,0.010752688172043012
1669021702.519,94,0.010752688172043012
1669021703.819,94,0.010752688172043012
1669021704.606,94,0.010752688172043012
1669021705.484,93,0.0
1669021706.907,93,0.0
1669021707.58,92,-0.010752688172043012
1669021708.506,92,-0.010752688172043012
1669021709.677,92,-0.010752688172043012
1669021710.603,92,-0.010752688172043012
1669021711.48,92,-0.010752688172043012
1669021712.699,92,-0.010752688172043012
1669021713.586,92,-0.010752688172043012
1669021714.503,92,-0.010752688172043012
1669021715.681,91,-0.021505376344086023
1669021716.599,91,-0.021505376344086023
1669021717.526,90,-0.03225806451612903
1669021718.734,90,-0.03225806451612903
1669021719.615,89,-0.043010752688172046
1669021720.556,89,-0.043010752688172046
1669021721.67,88,-0.053763440860215055
1669021722.892,88,-0.053763440860215055
1669021723.579,87,-0.06451612903225806
1669021725.134,87,-0.06451612903225806
1669021725.57,87,-0.06451612903225806
1669021726.497,87,-0.06451612903225806
1669021727.666,87,-0.06451612903225806
1669021728.592,87,-0.06451612903225806
1669021729.561,87,-0.06451612903225806
1669021730.688,87,-0.06451612903225806
1669021731.571,87,-0.06451612903225806
1669021732.492,87,-0.06451612903225806
1669021733.662,88,-0.053763440860215055
1669021734.588,89,-0.043010752688172046
1669021735.466,90,-0.03225806451612903
1669021736.684,91,-0.021505376344086023
1669021737.617,92,-0.010752688172043012
1669021738.488,92,-0.010752688172043012
1669021739.747,92,-0.010752688172043012
1669021740.584,91,-0.021505376344086023
1669021741.512,91,-0.021505376344086023
1669021742.684,90,-0.03225806451612903
1669021743.606,90,-0.03225806451612903
1669021744.483,89,-0.043010752688172046
1669021746.092,89,-0.043010752688172046
1669021746.579,89,-0.043010752688172046
1669021747.506,89,-0.043010752688172046
1669021748.919,89,-0.043010752688172046
1669021749.601,89,-0.043010752688172046
1669021750.514,89,-0.043010752688172046
1669021751.698,89,-0.043010752688172046
1669021752.575,88,-0.053763440860215055
1669021753.503,88,-0.053763440860215055
1669021754.671,87,-0.06451612903225806
1669021755.597,87,-0.06451612903225806
1669021756.48,87,-0.06451612903225806
1669021757.693,87,-0.06451612903225806
1669021758.866,88,-0.053763440860215055
1669021759.497,89,-0.043010752688172046
1669021760.667,89,-0.043010752688172046
1669021761.593,90,-0.03225806451612903
1669021762.519,90,-0.03225806451612903
1669021763.69,90,-0.03225806451612903
1669021764.621,90,-0.03225806451612903
1669021765.493,90,-0.03225806451612903
1669021766.712,89,-0.043010752688172046
1669021767.59,89,-0.043010752688172046
1669021768.466,89,-0.043010752688172046
1669021769.685,89,-0.043010752688172046
1669021770.564,89,-0.043010752688172046
1669021771.489,89,-0.043010752688172046
1669021772.658,89,-0.043010752688172046
1669021773.589,88,-0.053763440860215055
1669021774.462,88,-0.053763440860215055
1669021775.681,87,-0.06451612903225806
1669021776.558,86,-0.07526881720430108
1669021777.484,86,-0.07526881720430108
1669021778.703,85,-0.08602150537634409
1669021779.617,85,-0.08602150537634409
1669021780.458,85,-0.08602150537634409
1669021781.762,85,-0.08602150537634409
1669021782.602,85,-0.08602150537634409
1669021783.48,85,-0.08602150537634409
1669021784.699,85,-0.08602150537634409
1669021785.576,86,-0.07526881720430108
1669021786.502,86,-0.07526881720430108
1669021787.818,87,-0.06451612903225806
1669021788.61,87,-0.06451612903225806
1669021789.476,87,-0.06451612903225806
1669021790.694,87,-0.06451612903225806
1669021791.585,87,-0.06451612903225806
1669021792.794,87,-0.06451612903225806
1669021793.668,86,-0.07526881720430108
1669021794.594,86,-0.07526881720430108
1669021795.471,85,-0.08602150537634409
1669021796.695,85,-0.08602150537634409
1669021797.568,84,-0.0967741935483871
1669021798.494,83,-0.10752688172043011
1669021799.664,83,-0.10752688172043011
1669021800.59,82,-0.11827956989247312
1669021801.467,82,-0.11827956989247312
1669021802.728,82,-0.11827956989247312
1669021912.255,87,-0.06451612903225806
1669021913.181,87,-0.06451612903225806
1669021914.4,87,-0.06451612903225806
1669021915.277,87,-0.06451612903225806
1669021916.203,87,-0.06451612903225806
1669021917.373,87,-0.06451612903225806
1669021918.3,87,-0.06451612903225806
1669021919.177,88,-0.053763440860215055
1669021920.396,88,-0.053763440860215055
1669021921.273,88,-0.053763440860215055
1669021922.199,88,-0.053763440860215055
1669021923.412,88,-0.053763440860215055
1669021924.296,88,-0.053763440860215055
1669021925.222,88,-0.053763440860215055
1669021926.393,88,-0.053763440860215055
1669021927.269,88,-0.053763440860215055
1669021928.196,88,-0.053763440860215055
1669021929.366,88,-0.053763440860215055
1669021930.292,88,-0.053763440860215055
1669021931.169,88,-0.053763440860215055
1669021932.388,88,-0.053763440860215055
1669021933.265,88,-0.053763440860215055
1669021934.192,88,-0.053763440860215055
1669021935.362,88,-0.053763440860215055
1669021936.288,88,-0.053763440860215055
1669021937.165,88,-0.053763440860215055
1669021938.384,88,-0.053763440860215055
1669021939.262,88,-0.053763440860215055
1669021940.188,88,-0.053763440860215055
1669021941.358,88,-0.053763440860215055
1669021942.321,88,-0.053763440860215055
1669021943.161,88,-0.053763440860215055
1669021944.477,88,-0.053763440860215055
1669021945.258,88,-0.053763440860215055
1669021946.297,88,-0.053763440860215055
1669021947.357,88,-0.053763440860215055
1669021948.28,88,-0.053763440860215055
1669021949.158,88,-0.053763440860215055
1669021950.382,88,-0.053763440860215055
1669021951.254,88,-0.053763440860215055
1669021952.18,88,-0.053763440860215055
1669021953.399,88,-0.053763440860215055
1669021954.277,88,-0.053763440860215055
1669021955.154,88,-0.053763440860215055
1669021956.372,88,-0.053763440860215055
1669021957.337,88,-0.053763440860215055
1669021958.176,88,-0.053763440860215055
1669021959.395,88,-0.053763440860215055
1669021960.273,87,-0.06451612903225806
1669021961.199,87,-0.06451612903225806
1669021962.369,87,-0.06451612903225806
1669021963.303,87,-0.06451612903225806
1669021964.172,87,-0.06451612903225806
1669021965.399,87,-0.06451612903225806
1669021966.269,87,-0.06451612903225806
1669021967.195,87,-0.06451612903225806
1669021968.365,87,-0.06451612903225806
1669021969.34,87,-0.06451612903225806
1669021970.175,87,-0.06451612903225806
1669021971.387,87,-0.06451612903225806
1669021972.314,87,-0.06451612903225806
1669021973.191,87,-0.06451612903225806
1669021974.41,87,-0.06451612903225806
1669021975.336,87,-0.06451612903225806
1669021976.165,87,-0.06451612903225806
1669021977.385,87,-0.06451612903225806
1669021978.263,87,-0.06451612903225806
1669021979.187,87,-0.06451612903225806
1669021980.601,87,-0.06451612903225806
1669021981.283,87,-0.06451612903225806
1669021982.211,87,-0.06451612903225806
1669021983.38,87,-0.06451612903225806
1669021984.443,87,-0.06451612903225806
1669021985.183,87,-0.06451612903225806
1669021986.353,87,-0.06451612903225806
1669021987.33,87,-0.06451612903225806
1669021988.206,87,-0.06451612903225806
1669021989.376,87,-0.06451612903225806
1669021990.302,87,-0.06451612903225806
1669021991.23,87,-0.06451612903225806
1669021992.447,87,-0.06451612903225806
1669021993.288,87,-0.06451612903225806
1669021994.153,87,-0.06451612903225806
1669021995.372,87,-0.06451612903225806
1669021996.299,87,-0.06451612903225806
1669021997.176,87,-0.06451612903225806
1669021998.396,87,-0.06451612903225806
1669021999.272,87,-0.06451612903225806
1669022000.199,88,-0.053763440860215055
1669022001.368,88,-0.053763440860215055
1669022002.295,89,-0.043010752688172046
1669022003.172,89,-0.043010752688172046
1669022004.391,89,-0.043010752688172046
1669022005.305,89,-0.043010752688172046
1669022006.195,89,-0.043010752688172046
1669022007.365,89,-0.043010752688172046
1669022008.291,89,-0.043010752688172046
1669022009.168,89,-0.043010752688172046
1669022010.387,89,-0.043010752688172046
1669022011.265,89,-0.043010752688172046
1669022012.193,89,-0.043010752688172046
1669022013.656,90,-0.03225806451612903
1669022014.289,90,-0.03225806451612903
1669022015.165,90,-0.03225806451612903
1669022016.384,90,-0.03225806451612903
1669022017.261,90,-0.03225806451612903
1669022018.285,90,-0.03225806451612903
1669022019.357,90,-0.03225806451612903
1669022020.284,90,-0.03225806451612903
1669022021.161,90,-0.03225806451612903
1669022022.38,90,-0.03225806451612903
1669022023.257,90,-0.03225806451612903
1669022024.189,90,-0.03225806451612903
1669022025.353,90,-0.03225806451612903
1669022026.574,89,-0.043010752688172046
1669022027.157,89,-0.043010752688172046
1669022028.417,88,-0.053763440860215055
1669022029.253,88,-0.053763440860215055
1669022030.18,88,-0.053763440860215055
1669022031.398,88,-0.053763440860215055
1669022032.276,88,-0.053763440860215055
1669022033.332,88,-0.053763440860215055
1669022034.372,88,-0.053763440860215055
1669022035.306,88,-0.053763440860215055
1669022036.2,88,-0.053763440860215055
1669022037.395,88,-0.053763440860215055
1669022038.274,88,-0.053763440860215055
1669022039.198,88,-0.053763440860215055
1669022040.368,88,-0.053763440860215055
1669022041.315,88,-0.053763440860215055
1669022042.181,88,-0.053763440860215055
1669022043.391,88,-0.053763440860215055
1669022044.268,88,-0.053763440860215055
1669022045.195,88,-0.053763440860215055
1669022046.366,88,-0.053763440860215055
1669022047.291,88,-0.053763440860215055
1669022048.168,88,-0.053763440860215055
1669022049.429,88,-0.053763440860215055
1669022050.266,88,-0.053763440860215055
1669022051.21,88,-0.053763440860215055
1669022052.362,88,-0.053763440860215055
1669022053.336,88,-0.053763440860215055
1669022054.165,88,-0.053763440860215055
1669022055.384,88,-0.053763440860215055
1669022056.261,88,-0.053763440860215055
1669022057.187,88,-0.053763440860215055
1669022058.406,88,-0.053763440860215055
1669022059.284,88,-0.053763440860215055
1669022060.161,88,-0.053763440860215055
1669022061.38,88,-0.053763440860215055
1669022062.311,88,-0.053763440860215055
1669022063.186,87,-0.06451612903225806
1669022064.354,87,-0.06451612903225806
1669022065.28,87,-0.06451612903225806
1669022066.157,87,-0.06451612903225806
1669022067.376,87,-0.06451612903225806
1669022068.253,87,-0.06451612903225806
1669022069.18,87,-0.06451612903225806
1669022070.399,87,-0.06451612903225806
1669022071.278,87,-0.06451612903225806
1669022072.205,87,-0.06451612903225806
1669022073.372,88,-0.053763440860215055
1669022074.299,88,-0.053763440860215055
1669022075.323,88,-0.053763440860215055
1669022076.395,88,-0.053763440860215055
1669022077.275,88,-0.053763440860215055
1669022078.199,88,-0.053763440860215055
1669022079.369,88,-0.053763440860215055
1669022080.295,88,-0.053763440860215055
1669022081.172,88,-0.053763440860215055
1669022082.391,88,-0.053763440860215055
1669022083.282,88,-0.053763440860215055
1669022084.202,87,-0.06451612903225806
1669022085.365,87,-0.06451612903225806
1669022086.295,87,-0.06451612903225806
1669022087.171,87,-0.06451612903225806
1669022088.387,87,-0.06451612903225806
1669022089.301,87,-0.06451612903225806
1669022090.191,87,-0.06451612903225806
1669022091.398,87,-0.06451612903225806
1669022092.288,87,-0.06451612903225806
1669022093.165,87,-0.06451612903225806
1669022094.385,87,-0.06451612903225806
1669022095.298,87,-0.06451612903225806
1669022096.188,87,-0.06451612903225806
1669022097.395,87,-0.06451612903225806
1669022098.286,87,-0.06451612903225806
1669022099.164,87,-0.06451612903225806
1669022100.38,88,-0.053763440860215055
1669022101.306,88,-0.053763440860215055
1669022102.184,88,-0.053763440860215055
1669022103.355,88,-0.053763440860215055
1669022104.283,88,-0.053763440860215055
1669022105.158,88,-0.053763440860215055
1669022106.377,88,-0.053763440860215055
1669022107.254,88,-0.053763440860215055
1669022108.18,88,-0.053763440860215055
1669022109.35,88,-0.053763440860215055
1669022110.32,88,-0.053763440860215055
1669022111.203,88,-0.053763440860215055
1669022112.409,88,-0.053763440860215055
1669022113.25,88,-0.053763440860215055
1669022114.323,88,-0.053763440860215055
1669022115.396,88,-0.053763440860215055
1669022116.273,88,-0.053763440860215055
1669022117.2,88,-0.053763440860215055
1669022118.665,88,-0.053763440860215055
1669022119.295,88,-0.053763440860215055
1669022120.173,88,-0.053763440860215055
1669022121.428,88,-0.053763440860215055
1669022122.269,88,-0.053763440860215055
1669022123.196,88,-0.053763440860215055
1669022124.371,88,-0.053763440860215055
1669022125.292,89,-0.043010752688172046
1669022126.172,89,-0.043010752688172046
1669022127.388,89,-0.043010752688172046
1669022128.266,89,-0.043010752688172046
1669022129.191,89,-0.043010752688172046
1669022130.362,89,-0.043010752688172046
1669022131.288,89,-0.043010752688172046
1669022132.165,89,-0.043010752688172046
1669022133.384,90,-0.03225806451612903
1669022134.269,90,-0.03225806451612903
1669022135.188,90,-0.03225806451612903
1669022136.358,90,-0.03225806451612903
1669022137.285,90,-0.03225806451612903
1669022138.162,90,-0.03225806451612903
1669022139.418,90,-0.03225806451612903
1669022140.264,90,-0.03225806451612903
1669022141.185,90,-0.03225806451612903
1669022142.419,90,-0.03225806451612903
1669022143.283,90,-0.03225806451612903
1669022144.214,90,-0.03225806451612903
1669022145.379,89,-0.043010752688172046
1669022146.255,89,-0.043010752688172046
1669022147.183,88,-0.053763440860215055
1669022148.351,88,-0.053763440860215055
1669022149.277,88,-0.053763440860215055
1669022150.155,88,-0.053763440860215055
1669022151.374,88,-0.053763440860215055
1669022152.338,88,-0.053763440860215055
1669022153.177,87,-0.06451612903225806
1669022154.396,87,-0.06451612903225806
1669022155.274,87,-0.06451612903225806
1669022156.208,87,-0.06451612903225806
1669022157.37,87,-0.06451612903225806
1669022158.589,87,-0.06451612903225806
1669022159.174,87,-0.06451612903225806
1669022160.499,87,-0.06451612903225806
1669022161.272,87,-0.06451612903225806
1669022162.196,87,-0.06451612903225806
1669022163.366,87,-0.06451612903225806
1669022164.293,87,-0.06451612903225806
1669022165.172,87,-0.06451612903225806
1669022166.389,87,-0.06451612903225806
1669022167.273,87,-0.06451612903225806
1669022168.195,87,-0.06451612903225806
1669022169.364,87,-0.06451612903225806
1669022170.289,87,-0.06451612903225806
1669022171.166,87,-0.06451612903225806
1669022172.385,87,-0.06451612903225806
1669022173.35,87,-0.06451612903225806
1669022174.189,87,-0.06451612903225806
1669022175.652,87,-0.06451612903225806
1669022176.286,87,-0.06451612903225806
1669022177.163,87,-0.06451612903225806
1669022178.383,87,-0.06451612903225806
1669022179.259,87,-0.06451612903225806
1669022180.185,87,-0.06451612903225806
1669022181.404,87,-0.06451612903225806
1669022182.283,87,-0.06451612903225806
1669022183.159,86,-0.07526881720430108
1669022184.378,86,-0.07526881720430108
1669022185.256,85,-0.08602150537634409
1669022186.328,85,-0.08602150537634409
1669022187.352,85,-0.08602150537634409
1669022188.286,85,-0.08602150537634409
1669022189.156,85,-0.08602150537634409
1669022190.623,86,-0.07526881720430108
1669022191.252,86,-0.07526881720430108
1669022192.18,86,-0.07526881720430108
1669022193.397,86,-0.07526881720430108
1669022194.313,86,-0.07526881720430108
1669022195.152,86,-0.07526881720430108
1669022196.372,86,-0.07526881720430108
1669022197.298,86,-0.07526881720430108
1669022198.179,86,-0.07526881720430108
1669022199.394,87,-0.06451612903225806
1669022200.305,87,-0.06451612903225806
1669022201.197,87,-0.06451612903225806
1669022202.806,87,-0.06451612903225806
1669022203.296,87,-0.06451612903225806
1669022204.171,87,-0.06451612903225806
1669022205.39,87,-0.06451612903225806
1669022206.267,87,-0.06451612903225806
1669022207.235,87,-0.06451612903225806
1669022208.389,87,-0.06451612903225806
1669022209.29,87,-0.06451612903225806
1669022210.167,87,-0.06451612903225806
1669022211.386,87,-0.06451612903225806
1669022212.264,87,-0.06451612903225806
1669022213.198,87,-0.06451612903225806
1669022214.36,87,-0.06451612903225806
1669022215.582,87,-0.06451612903225806
1669022216.164,87,-0.06451612903225806
1669022217.389,86,-0.07526881720430108
1669022218.299,86,-0.07526881720430108
1669022219.187,85,-0.08602150537634409
1669022220.356,85,-0.08602150537634409
1669022221.285,85,-0.08602150537634409
1669022222.16,85,-0.08602150537634409
1669022223.769,85,-0.08602150537634409
1669022224.257,85,-0.08602150537634409
1669022225.183,85,-0.08602150537634409
1669022226.487,85,-0.08602150537634409
1669022227.287,85,-0.08602150537634409
1669022228.198,85,-0.08602150537634409
1669022229.672,85,-0.08602150537634409
1669022230.253,86,-0.07526881720430108
1669022231.179,86,-0.07526881720430108
1669022232.398,87,-0.06451612903225806
1669022233.275,87,-0.06451612903225806
1669022234.159,87,-0.06451612903225806
1669022235.372,87,-0.06451612903225806
1669022236.352,87,-0.06451612903225806
1669022237.176,87,-0.06451612903225806
1669022238.394,87,-0.06451612903225806
1669022239.272,87,-0.06451612903225806
1669022240.198,87,-0.06451612903225806
1669022241.368,87,-0.06451612903225806
1669022242.352,87,-0.06451612903225806
1669022243.172,87,-0.06451612903225806
1669022244.448,87,-0.06451612903225806
1669022245.32,87,-0.06451612903225806
1669022246.195,87,-0.06451612903225806
1669022247.413,87,-0.06451612903225806
1669022248.291,87,-0.06451612903225806
1669022249.168,87,-0.06451612903225806
1669022250.387,87,-0.06451612903225806
1669022251.363,87,-0.06451612903225806
1669022252.193,87,-0.06451612903225806
1669022253.363,87,-0.06451612903225806
1669022254.336,88,-0.053763440860215055
1669022255.165,88,-0.053763440860215055
1669022256.384,88,-0.053763440860215055
1669022257.266,87,-0.06451612903225806
1669022258.187,87,-0.06451612903225806
1669022259.394,87,-0.06451612903225806
1669022260.286,87,-0.06451612903225806
1669022261.254,87,-0.06451612903225806
1669022262.43,89,-0.043010752688172046
1669022263.259,90,-0.03225806451612903
1669022264.184,91,-0.021505376344086023
1669022265.354,92,-0.010752688172043012
