time,hr,hr_norm
1674112919.46,88.0,-0.043478260869565216
1674112920.46,88.0,-0.043478260869565216
1674112921.46,88.0,-0.043478260869565216
1674112922.46,88.0,-0.043478260869565216
1674112923.46,87.0,-0.05434782608695652
1674112924.46,87.0,-0.05434782608695652
1674112925.46,87.0,-0.05434782608695652
1674112926.46,87.0,-0.05434782608695652
1674112927.46,87.0,-0.05434782608695652
1674112928.46,87.0,-0.05434782608695652
1674112929.46,88.0,-0.043478260869565216
1674112930.46,88.0,-0.043478260869565216
1674112931.46,88.0,-0.043478260869565216
1674112932.46,88.0,-0.043478260869565216
1674112933.46,88.0,-0.043478260869565216
1674112934.46,89.0,-0.03260869565217391
1674112935.46,89.0,-0.03260869565217391
1674112936.46,90.0,-0.021739130434782608
1674112937.46,90.0,-0.021739130434782608
1674112938.46,91.0,-0.010869565217391304
1674112939.46,91.0,-0.010869565217391304
1674112940.46,91.0,-0.010869565217391304
1674112941.46,92.0,0.0
1674112942.46,92.0,0.0
1674112943.46,92.0,0.0
1674112944.46,92.0,0.0
1674112945.46,91.0,-0.010869565217391304
1674112946.46,90.0,-0.021739130434782608
1674112947.46,90.0,-0.021739130434782608
1674112948.46,89.0,-0.03260869565217391
1674112949.46,89.0,-0.03260869565217391
1674112950.46,88.0,-0.043478260869565216
1674112951.46,88.0,-0.043478260869565216
1674112952.46,87.0,-0.05434782608695652
1674112953.46,87.0,-0.05434782608695652
1674112954.46,86.0,-0.06521739130434782
1674112955.46,86.0,-0.06521739130434782
1674112956.46,85.0,-0.07608695652173914
1674112957.46,85.0,-0.07608695652173914
1674112958.46,85.0,-0.07608695652173914
1674112959.46,84.0,-0.08695652173913043
1674112960.46,85.0,-0.07608695652173914
1674112961.461,85.0,-0.07608695652173914
1674112962.46,86.0,-0.06521739130434782
1674112963.46,87.0,-0.05434782608695652
1674112964.46,87.0,-0.05434782608695652
1674112965.46,88.0,-0.043478260869565216
1674112966.46,88.0,-0.043478260869565216
1674112967.46,88.0,-0.043478260869565216
1674112968.46,89.0,-0.03260869565217391
1674112969.46,89.0,-0.03260869565217391
1674112970.46,89.0,-0.03260869565217391
1674112971.46,89.0,-0.03260869565217391
1674112972.46,89.0,-0.03260869565217391
1674112973.46,89.0,-0.03260869565217391
1674112974.46,89.0,-0.03260869565217391
1674112975.46,89.0,-0.03260869565217391
1674112976.46,89.0,-0.03260869565217391
1674112977.46,89.0,-0.03260869565217391
1674112978.46,89.0,-0.03260869565217391
1674112979.46,89.0,-0.03260869565217391
1674112980.46,89.0,-0.03260869565217391
1674112981.46,89.0,-0.03260869565217391
1674112982.46,89.0,-0.03260869565217391
1674112983.46,89.0,-0.03260869565217391
1674112984.46,89.0,-0.03260869565217391
1674112985.46,89.0,-0.03260869565217391
1674112986.46,90.0,-0.021739130434782608
1674112987.46,90.0,-0.021739130434782608
1674112988.46,90.0,-0.021739130434782608
1674112989.46,90.0,-0.021739130434782608
1674112990.46,91.0,-0.010869565217391304
1674112991.46,91.0,-0.010869565217391304
1674112992.46,91.0,-0.010869565217391304
1674112993.46,92.0,0.0
1674112994.46,92.0,0.0
1674112995.46,93.0,0.010869565217391304
1674112996.46,93.0,0.010869565217391304
1674112997.46,93.0,0.010869565217391304
1674112998.46,93.0,0.010869565217391304
1674112999.46,94.0,0.021739130434782608
1674113000.46,92.0,0.0
1674113001.46,91.0,-0.010869565217391304
1674113002.46,89.0,-0.03260869565217391
1674113003.46,87.0,-0.05434782608695652
1674113004.46,87.0,-0.05434782608695652
1674113005.46,86.0,-0.06521739130434782
1674113006.46,86.0,-0.06521739130434782
1674113007.46,87.0,-0.05434782608695652
1674113008.46,88.0,-0.043478260869565216
1674113009.46,89.0,-0.03260869565217391
1674113010.46,89.0,-0.03260869565217391
1674113011.46,88.0,-0.043478260869565216
1674113012.46,88.0,-0.043478260869565216
1674113013.46,88.0,-0.043478260869565216
1674113014.46,89.0,-0.03260869565217391
1674113015.46,89.0,-0.03260869565217391
1674113016.46,89.0,-0.03260869565217391
1674113017.46,90.0,-0.021739130434782608
1674113018.46,90.0,-0.021739130434782608
1674113019.46,90.0,-0.021739130434782608
1674113020.46,90.0,-0.021739130434782608
1674113021.46,89.0,-0.03260869565217391
1674113022.46,89.0,-0.03260869565217391
1674113023.46,88.0,-0.043478260869565216
1674113024.46,88.0,-0.043478260869565216
1674113025.46,88.0,-0.043478260869565216
1674113026.46,89.0,-0.03260869565217391
1674113027.46,89.0,-0.03260869565217391
1674113028.46,89.0,-0.03260869565217391
1674113029.46,89.0,-0.03260869565217391
1674113030.46,90.0,-0.021739130434782608
1674113031.46,90.0,-0.021739130434782608
1674113032.46,91.0,-0.010869565217391304
1674113033.46,92.0,0.0
1674113034.46,93.0,0.010869565217391304
1674113035.46,94.0,0.021739130434782608
1674113036.46,94.0,0.021739130434782608
1674113037.46,94.0,0.021739130434782608
1674113038.46,95.0,0.03260869565217391
1674113039.46,94.0,0.021739130434782608
1674113040.46,94.0,0.021739130434782608
1674113041.46,94.0,0.021739130434782608
1674113042.46,93.0,0.010869565217391304
1674113043.46,93.0,0.010869565217391304
1674113044.46,92.0,0.0
1674113045.46,91.0,-0.010869565217391304
1674113046.46,91.0,-0.010869565217391304
1674113047.46,90.0,-0.021739130434782608
1674113048.46,90.0,-0.021739130434782608
1674113049.46,89.0,-0.03260869565217391
1674113050.46,88.0,-0.043478260869565216
1674113051.46,87.0,-0.05434782608695652
1674113052.46,87.0,-0.05434782608695652
1674113053.46,86.0,-0.06521739130434782
1674113054.46,86.0,-0.06521739130434782
1674113055.46,86.0,-0.06521739130434782
1674113056.46,86.0,-0.06521739130434782
1674113057.46,87.0,-0.05434782608695652
1674113058.46,88.0,-0.043478260869565216
1674113059.46,88.0,-0.043478260869565216
1674113060.46,88.0,-0.043478260869565216
1674113061.46,88.0,-0.043478260869565216
1674113062.46,87.0,-0.05434782608695652
1674113063.46,87.0,-0.05434782608695652
1674113064.46,86.0,-0.06521739130434782
1674113065.46,86.0,-0.06521739130434782
1674113066.46,86.0,-0.06521739130434782
1674113067.46,86.0,-0.06521739130434782
1674113068.46,86.0,-0.06521739130434782
1674113069.46,86.0,-0.06521739130434782
1674113070.46,87.0,-0.05434782608695652
1674113071.46,87.0,-0.05434782608695652
1674113072.46,87.0,-0.05434782608695652
1674113073.46,87.0,-0.05434782608695652
1674113074.46,88.0,-0.043478260869565216
1674113075.46,88.0,-0.043478260869565216
1674113076.46,88.0,-0.043478260869565216
1674113077.46,88.0,-0.043478260869565216
1674113078.46,88.0,-0.043478260869565216
1674113079.46,88.0,-0.043478260869565216
1674113080.46,88.0,-0.043478260869565216
1674113081.46,88.0,-0.043478260869565216
1674113082.46,89.0,-0.03260869565217391
1674113083.46,89.0,-0.03260869565217391
1674113084.46,90.0,-0.021739130434782608
1674113085.46,91.0,-0.010869565217391304
1674113086.46,92.0,0.0
1674113087.46,93.0,0.010869565217391304
1674113088.46,94.0,0.021739130434782608
1674113089.46,95.0,0.03260869565217391
1674113090.46,96.0,0.043478260869565216
1674113091.46,96.0,0.043478260869565216
1674113092.46,96.0,0.043478260869565216
1674113093.46,96.0,0.043478260869565216
1674113094.46,94.0,0.021739130434782608
1674113095.46,92.0,0.0
1674113096.46,90.0,-0.021739130434782608
1674113097.46,89.0,-0.03260869565217391
1674113098.46,89.0,-0.03260869565217391
1674113099.46,89.0,-0.03260869565217391
1674113100.46,89.0,-0.03260869565217391
1674113101.46,89.0,-0.03260869565217391
1674113102.46,89.0,-0.03260869565217391
1674113103.46,89.0,-0.03260869565217391
1674113104.46,89.0,-0.03260869565217391
1674113105.46,89.0,-0.03260869565217391
1674113106.46,88.0,-0.043478260869565216
1674113107.46,87.0,-0.05434782608695652
1674113108.46,87.0,-0.05434782608695652
1674113109.461,86.0,-0.06521739130434782
1674113110.46,86.0,-0.06521739130434782
1674113111.46,86.0,-0.06521739130434782
1674113112.46,87.0,-0.05434782608695652
1674113113.46,87.0,-0.05434782608695652
1674113114.46,87.0,-0.05434782608695652
1674113115.46,87.0,-0.05434782608695652
1674113116.46,87.0,-0.05434782608695652
1674113117.46,88.0,-0.043478260869565216
1674113118.46,88.0,-0.043478260869565216
1674113119.46,88.0,-0.043478260869565216
1674113120.46,88.0,-0.043478260869565216
1674113121.46,88.0,-0.043478260869565216
1674113122.46,87.0,-0.05434782608695652
1674113123.46,87.0,-0.05434782608695652
1674113124.46,87.0,-0.05434782608695652
1674113125.46,87.0,-0.05434782608695652
1674113126.46,87.0,-0.05434782608695652
1674113127.46,88.0,-0.043478260869565216
1674113128.46,88.0,-0.043478260869565216
1674113129.46,88.0,-0.043478260869565216
1674113130.46,88.0,-0.043478260869565216
1674113131.46,89.0,-0.03260869565217391
1674113132.46,89.0,-0.03260869565217391
1674113133.46,89.0,-0.03260869565217391
1674113134.46,89.0,-0.03260869565217391
1674113135.46,89.0,-0.03260869565217391
1674113136.46,89.0,-0.03260869565217391
1674113137.46,89.0,-0.03260869565217391
1674113138.46,89.0,-0.03260869565217391
1674113139.461,89.0,-0.03260869565217391
1674113140.46,89.0,-0.03260869565217391
1674113141.46,89.0,-0.03260869565217391
1674113142.46,89.0,-0.03260869565217391
1674113143.46,89.0,-0.03260869565217391
1674113144.46,90.0,-0.021739130434782608
1674113145.46,90.0,-0.021739130434782608
1674113146.46,90.0,-0.021739130434782608
1674113147.46,90.0,-0.021739130434782608
1674113148.46,91.0,-0.010869565217391304
1674113149.46,91.0,-0.010869565217391304
1674113150.46,92.0,0.0
1674113151.46,92.0,0.0
1674113152.46,92.0,0.0
1674113153.46,93.0,0.010869565217391304
1674113154.46,94.0,0.021739130434782608
1674113155.46,94.0,0.021739130434782608
1674113156.46,95.0,0.03260869565217391
1674113157.46,95.0,0.03260869565217391
1674113158.46,95.0,0.03260869565217391
1674113159.46,96.0,0.043478260869565216
1674113160.46,96.0,0.043478260869565216
1674113161.46,96.0,0.043478260869565216
1674113162.46,96.0,0.043478260869565216
1674113163.46,95.0,0.03260869565217391
1674113164.46,95.0,0.03260869565217391
1674113165.46,95.0,0.03260869565217391
1674113166.46,94.0,0.021739130434782608
1674113167.46,94.0,0.021739130434782608
1674113168.46,93.0,0.010869565217391304
1674113169.46,93.0,0.010869565217391304
1674113170.46,93.0,0.010869565217391304
1674113171.46,93.0,0.010869565217391304
1674113172.46,92.0,0.0
1674113173.46,92.0,0.0
1674113174.46,92.0,0.0
1674113175.46,92.0,0.0
1674113176.46,92.0,0.0
1674113177.46,92.0,0.0
1674113178.46,92.0,0.0
1674113179.46,92.0,0.0
1674113180.46,93.0,0.010869565217391304
1674113181.46,93.0,0.010869565217391304
1674113182.46,93.0,0.010869565217391304
1674113183.46,93.0,0.010869565217391304
1674113184.46,93.0,0.010869565217391304
1674113185.46,93.0,0.010869565217391304
1674113186.46,93.0,0.010869565217391304
1674113187.46,94.0,0.021739130434782608
1674113188.46,94.0,0.021739130434782608
1674113189.46,94.0,0.021739130434782608
1674113190.46,94.0,0.021739130434782608
1674113191.46,94.0,0.021739130434782608
1674113192.46,94.0,0.021739130434782608
1674113193.46,94.0,0.021739130434782608
1674113194.46,94.0,0.021739130434782608
1674113195.46,93.0,0.010869565217391304
1674113196.46,93.0,0.010869565217391304
1674113197.46,93.0,0.010869565217391304
1674113198.46,93.0,0.010869565217391304
1674113199.46,92.0,0.0
1674113200.46,92.0,0.0
1674113201.46,92.0,0.0
1674113202.46,92.0,0.0
1674113203.46,92.0,0.0
1674113204.46,92.0,0.0
1674113205.46,92.0,0.0
1674113206.46,92.0,0.0
1674113207.46,92.0,0.0
1674113208.46,92.0,0.0
1674113209.46,92.0,0.0
1674113210.46,92.0,0.0
1674113211.46,92.0,0.0
1674113212.46,92.0,0.0
1674113213.46,92.0,0.0
1674113214.46,93.0,0.010869565217391304
1674113215.46,93.0,0.010869565217391304
1674113216.46,93.0,0.010869565217391304
1674113217.46,93.0,0.010869565217391304
1674113218.46,93.0,0.010869565217391304
1674113219.46,93.0,0.010869565217391304
1674113220.46,93.0,0.010869565217391304
1674113221.46,93.0,0.010869565217391304
1674113222.46,93.0,0.010869565217391304
1674113223.46,92.0,0.0
1674113224.46,92.0,0.0
1674113225.46,92.0,0.0
1674113226.46,92.0,0.0
1674113227.46,92.0,0.0
1674113228.46,91.0,-0.010869565217391304
1674113229.46,91.0,-0.010869565217391304
1674113230.46,91.0,-0.010869565217391304
1674113231.46,91.0,-0.010869565217391304
1674113232.46,91.0,-0.010869565217391304
1674113233.46,91.0,-0.010869565217391304
1674113234.46,91.0,-0.010869565217391304
1674113235.46,91.0,-0.010869565217391304
1674113236.46,90.0,-0.021739130434782608
1674113237.46,90.0,-0.021739130434782608
1674113238.46,89.0,-0.03260869565217391
1674113239.46,89.0,-0.03260869565217391
1674113240.46,89.0,-0.03260869565217391
1674113241.46,89.0,-0.03260869565217391
1674113242.46,89.0,-0.03260869565217391
1674113243.46,89.0,-0.03260869565217391
1674113244.46,89.0,-0.03260869565217391
1674113245.46,89.0,-0.03260869565217391
1674113246.46,90.0,-0.021739130434782608
1674113247.46,90.0,-0.021739130434782608
1674113248.46,91.0,-0.010869565217391304
1674113249.46,91.0,-0.010869565217391304
1674113250.46,92.0,0.0
1674113251.46,93.0,0.010869565217391304
1674113252.46,93.0,0.010869565217391304
1674113253.46,92.0,0.0
1674113254.46,91.0,-0.010869565217391304
1674113255.46,90.0,-0.021739130434782608
1674113256.46,89.0,-0.03260869565217391
1674113257.46,89.0,-0.03260869565217391
1674113258.46,88.0,-0.043478260869565216
1674113259.46,88.0,-0.043478260869565216
1674113260.46,88.0,-0.043478260869565216
1674113261.46,87.0,-0.05434782608695652
1674113262.46,87.0,-0.05434782608695652
1674113263.46,87.0,-0.05434782608695652
1674113264.46,87.0,-0.05434782608695652
1674113265.46,87.0,-0.05434782608695652
1674113266.46,87.0,-0.05434782608695652
1674113267.46,87.0,-0.05434782608695652
1674113268.46,87.0,-0.05434782608695652
1674113269.46,87.0,-0.05434782608695652
1674113270.46,87.0,-0.05434782608695652
1674113271.46,87.0,-0.05434782608695652
1674113272.46,87.0,-0.05434782608695652
1674113273.46,88.0,-0.043478260869565216
1674113274.46,88.0,-0.043478260869565216
1674113275.46,89.0,-0.03260869565217391
1674113276.46,89.0,-0.03260869565217391
1674113277.46,89.0,-0.03260869565217391
1674113278.46,89.0,-0.03260869565217391
1674113279.46,89.0,-0.03260869565217391
1674113280.46,89.0,-0.03260869565217391
1674113281.46,89.0,-0.03260869565217391
1674113282.46,89.0,-0.03260869565217391
1674113283.46,89.0,-0.03260869565217391
1674113284.46,89.0,-0.03260869565217391
1674113285.46,90.0,-0.021739130434782608
1674113286.46,90.0,-0.021739130434782608
1674113287.46,90.0,-0.021739130434782608
1674113288.46,90.0,-0.021739130434782608
1674113289.46,90.0,-0.021739130434782608
1674113290.46,90.0,-0.021739130434782608
1674113291.46,90.0,-0.021739130434782608
1674113292.46,90.0,-0.021739130434782608
1674113293.46,90.0,-0.021739130434782608
1674113294.46,90.0,-0.021739130434782608
1674113295.46,90.0,-0.021739130434782608
1674113296.46,91.0,-0.010869565217391304
1674113297.46,91.0,-0.010869565217391304
1674113298.46,91.0,-0.010869565217391304
1674113299.46,91.0,-0.010869565217391304
1674113300.46,92.0,0.0
1674113301.46,92.0,0.0
1674113302.46,92.0,0.0
1674113303.46,92.0,0.0
1674113304.46,92.0,0.0
1674113305.46,93.0,0.010869565217391304
1674113306.46,93.0,0.010869565217391304
1674113307.46,93.0,0.010869565217391304
1674113308.46,93.0,0.010869565217391304
1674113309.46,93.0,0.010869565217391304
1674113310.46,93.0,0.010869565217391304
1674113311.46,93.0,0.010869565217391304
1674113312.46,93.0,0.010869565217391304
1674113313.46,93.0,0.010869565217391304
1674113314.46,93.0,0.010869565217391304
1674113315.46,93.0,0.010869565217391304
1674113316.46,92.0,0.0
1674113317.46,92.0,0.0
1674113318.46,92.0,0.0
1674113319.46,92.0,0.0
1674113320.46,92.0,0.0
1674113321.46,93.0,0.010869565217391304
1674113322.46,93.0,0.010869565217391304
1674113323.46,93.0,0.010869565217391304
1674113324.46,93.0,0.010869565217391304
1674113325.46,93.0,0.010869565217391304
1674113326.46,92.0,0.0
1674113327.46,91.0,-0.010869565217391304
1674113328.46,90.0,-0.021739130434782608
1674113329.46,89.0,-0.03260869565217391
1674113330.46,89.0,-0.03260869565217391
1674113331.46,88.0,-0.043478260869565216
1674113332.46,88.0,-0.043478260869565216
1674113333.46,88.0,-0.043478260869565216
1674113334.46,89.0,-0.03260869565217391
1674113335.46,89.0,-0.03260869565217391
1674113336.46,89.0,-0.03260869565217391
1674113337.46,89.0,-0.03260869565217391
1674113338.46,89.0,-0.03260869565217391
1674113339.46,89.0,-0.03260869565217391
1674113340.46,89.0,-0.03260869565217391
1674113341.46,90.0,-0.021739130434782608
1674113342.46,90.0,-0.021739130434782608
1674113343.46,91.0,-0.010869565217391304
1674113344.46,91.0,-0.010869565217391304
1674113345.46,91.0,-0.010869565217391304
1674113346.46,92.0,0.0
1674113347.46,93.0,0.010869565217391304
1674113348.46,93.0,0.010869565217391304
1674113349.46,93.0,0.010869565217391304
1674113350.46,94.0,0.021739130434782608
1674113351.46,94.0,0.021739130434782608
1674113352.46,94.0,0.021739130434782608
1674113353.46,94.0,0.021739130434782608
1674113354.46,95.0,0.03260869565217391
1674113355.46,95.0,0.03260869565217391
1674113356.46,95.0,0.03260869565217391
1674113357.46,95.0,0.03260869565217391
1674113358.46,94.0,0.021739130434782608
1674113359.46,94.0,0.021739130434782608
1674113360.46,94.0,0.021739130434782608
1674113361.46,94.0,0.021739130434782608
1674113362.46,94.0,0.021739130434782608
1674113363.46,93.0,0.010869565217391304
1674113364.46,94.0,0.021739130434782608
1674113365.46,94.0,0.021739130434782608
1674113366.46,94.0,0.021739130434782608
1674113367.46,94.0,0.021739130434782608
1674113368.46,94.0,0.021739130434782608
1674113369.46,95.0,0.03260869565217391
1674113370.46,95.0,0.03260869565217391
1674113371.46,95.0,0.03260869565217391
1674113372.46,95.0,0.03260869565217391
1674113373.46,95.0,0.03260869565217391
1674113374.46,95.0,0.03260869565217391
1674113375.46,95.0,0.03260869565217391
1674113376.46,95.0,0.03260869565217391
1674113377.46,94.0,0.021739130434782608
1674113378.46,94.0,0.021739130434782608
1674113379.46,94.0,0.021739130434782608
1674113380.46,94.0,0.021739130434782608
1674113381.46,94.0,0.021739130434782608
1674113382.46,94.0,0.021739130434782608
1674113383.46,94.0,0.021739130434782608
1674113384.46,95.0,0.03260869565217391
1674113385.46,95.0,0.03260869565217391
1674113386.46,95.0,0.03260869565217391
1674113387.46,95.0,0.03260869565217391
1674113388.46,95.0,0.03260869565217391
1674113389.46,95.0,0.03260869565217391
1674113390.46,96.0,0.043478260869565216
1674113391.46,96.0,0.043478260869565216
1674113392.46,96.0,0.043478260869565216
1674113393.46,96.0,0.043478260869565216
1674113394.46,96.0,0.043478260869565216
1674113395.46,96.0,0.043478260869565216
1674113396.46,96.0,0.043478260869565216
1674113397.46,96.0,0.043478260869565216
1674113398.46,95.0,0.03260869565217391
1674113399.46,95.0,0.03260869565217391
1674113400.46,95.0,0.03260869565217391
1674113401.46,95.0,0.03260869565217391
1674113402.46,95.0,0.03260869565217391
1674113403.46,95.0,0.03260869565217391
1674113404.46,95.0,0.03260869565217391
1674113405.46,96.0,0.043478260869565216
1674113406.46,96.0,0.043478260869565216
1674113407.46,96.0,0.043478260869565216
1674113408.46,96.0,0.043478260869565216
1674113409.46,96.0,0.043478260869565216
1674113410.46,97.0,0.05434782608695652
1674113411.46,97.0,0.05434782608695652
1674113412.46,97.0,0.05434782608695652
1674113413.46,97.0,0.05434782608695652
1674113414.46,97.0,0.05434782608695652
1674113415.46,98.0,0.06521739130434782
1674113416.46,98.0,0.06521739130434782
1674113417.46,99.0,0.07608695652173914
1674113418.46,99.0,0.07608695652173914
1674113419.46,99.0,0.07608695652173914
1674113420.46,99.0,0.07608695652173914
1674113421.46,100.0,0.08695652173913043
1674113422.46,99.0,0.07608695652173914
1674113423.46,99.0,0.07608695652173914
1674113424.46,99.0,0.07608695652173914
1674113425.46,98.0,0.06521739130434782
1674113426.46,98.0,0.06521739130434782
1674113427.46,97.0,0.05434782608695652
1674113428.46,97.0,0.05434782608695652
1674113429.46,97.0,0.05434782608695652
1674113430.46,97.0,0.05434782608695652
1674113431.46,96.0,0.043478260869565216
1674113432.46,96.0,0.043478260869565216
1674113433.46,96.0,0.043478260869565216
1674113434.46,97.0,0.05434782608695652
1674113435.46,97.0,0.05434782608695652
1674113436.46,97.0,0.05434782608695652
1674113437.46,97.0,0.05434782608695652
1674113438.46,97.0,0.05434782608695652
1674113439.46,97.0,0.05434782608695652
1674113440.46,97.0,0.05434782608695652
1674113441.46,97.0,0.05434782608695652
1674113442.46,97.0,0.05434782608695652
1674113443.46,97.0,0.05434782608695652
1674113444.46,97.0,0.05434782608695652
1674113445.46,98.0,0.06521739130434782
1674113446.46,98.0,0.06521739130434782
1674113447.46,99.0,0.07608695652173914
1674113448.46,99.0,0.07608695652173914
1674113449.46,99.0,0.07608695652173914
1674113450.46,100.0,0.08695652173913043
1674113451.46,100.0,0.08695652173913043
1674113452.46,101.0,0.09782608695652174
1674113453.46,101.0,0.09782608695652174
1674113454.46,101.0,0.09782608695652174
1674113455.46,101.0,0.09782608695652174
1674113456.46,101.0,0.09782608695652174
1674113457.46,101.0,0.09782608695652174
1674113458.46,101.0,0.09782608695652174
1674113459.46,101.0,0.09782608695652174
1674113460.46,100.0,0.08695652173913043
1674113461.46,100.0,0.08695652173913043
1674113462.46,100.0,0.08695652173913043
1674113463.46,100.0,0.08695652173913043
1674113464.46,100.0,0.08695652173913043
1674113465.46,100.0,0.08695652173913043
1674113466.46,100.0,0.08695652173913043
1674113467.46,100.0,0.08695652173913043
1674113468.46,100.0,0.08695652173913043
1674113469.46,100.0,0.08695652173913043
1674113470.46,100.0,0.08695652173913043
1674113471.46,100.0,0.08695652173913043
1674113472.46,99.0,0.07608695652173914
1674113473.46,99.0,0.07608695652173914
1674113474.46,98.0,0.06521739130434782
1674113475.46,98.0,0.06521739130434782
1674113476.46,98.0,0.06521739130434782
1674113477.46,97.0,0.05434782608695652
1674113478.461,97.0,0.05434782608695652
1674113479.46,97.0,0.05434782608695652
1674113480.46,96.0,0.043478260869565216
1674113481.46,96.0,0.043478260869565216
1674113482.46,96.0,0.043478260869565216
1674113483.46,96.0,0.043478260869565216
1674113484.46,96.0,0.043478260869565216
1674113485.46,97.0,0.05434782608695652
1674113486.46,97.0,0.05434782608695652
1674113487.46,98.0,0.06521739130434782
1674113488.46,98.0,0.06521739130434782
1674113489.46,98.0,0.06521739130434782
1674113490.46,98.0,0.06521739130434782
1674113491.46,99.0,0.07608695652173914
1674113492.46,99.0,0.07608695652173914
1674113493.46,98.0,0.06521739130434782
1674113494.46,98.0,0.06521739130434782
1674113495.46,98.0,0.06521739130434782
1674113496.46,98.0,0.06521739130434782
1674113497.46,97.0,0.05434782608695652
1674113498.46,97.0,0.05434782608695652
1674113499.46,97.0,0.05434782608695652
1674113500.46,97.0,0.05434782608695652
1674113501.46,97.0,0.05434782608695652
1674113502.46,96.0,0.043478260869565216
1674113503.46,96.0,0.043478260869565216
1674113504.46,96.0,0.043478260869565216
1674113505.46,96.0,0.043478260869565216
1674113506.46,96.0,0.043478260869565216
1674113507.46,96.0,0.043478260869565216
1674113508.46,96.0,0.043478260869565216
1674113509.46,97.0,0.05434782608695652
1674113510.46,97.0,0.05434782608695652
1674113511.46,97.0,0.05434782608695652
1674113512.46,97.0,0.05434782608695652
1674113513.46,97.0,0.05434782608695652
1674113514.46,97.0,0.05434782608695652
1674113515.46,97.0,0.05434782608695652
1674113516.46,97.0,0.05434782608695652
1674113517.46,96.0,0.043478260869565216
1674113518.46,96.0,0.043478260869565216
1674113519.46,96.0,0.043478260869565216
1674113520.46,96.0,0.043478260869565216
1674113521.46,96.0,0.043478260869565216
1674113522.46,96.0,0.043478260869565216
1674113523.46,96.0,0.043478260869565216
1674113524.46,96.0,0.043478260869565216
1674113525.46,96.0,0.043478260869565216
1674113526.46,96.0,0.043478260869565216
1674113527.46,96.0,0.043478260869565216
1674113528.46,97.0,0.05434782608695652
1674113529.46,97.0,0.05434782608695652
1674113530.46,97.0,0.05434782608695652
1674113531.46,97.0,0.05434782608695652
1674113532.46,97.0,0.05434782608695652
1674113533.46,97.0,0.05434782608695652
1674113534.46,97.0,0.05434782608695652
1674113535.46,97.0,0.05434782608695652
1674113536.46,97.0,0.05434782608695652
1674113537.46,96.0,0.043478260869565216
1674113538.46,96.0,0.043478260869565216
1674113539.46,96.0,0.043478260869565216
1674113540.46,96.0,0.043478260869565216
1674113541.46,96.0,0.043478260869565216
1674113542.46,96.0,0.043478260869565216
1674113543.46,96.0,0.043478260869565216
1674113544.46,96.0,0.043478260869565216
1674113545.46,97.0,0.05434782608695652
1674113546.46,97.0,0.05434782608695652
1674113547.46,97.0,0.05434782608695652
1674113548.46,97.0,0.05434782608695652
1674113549.46,97.0,0.05434782608695652
1674113550.46,98.0,0.06521739130434782
1674113551.46,98.0,0.06521739130434782
1674113552.46,97.0,0.05434782608695652
1674113553.46,97.0,0.05434782608695652
1674113554.46,97.0,0.05434782608695652
1674113555.46,97.0,0.05434782608695652
1674113556.46,97.0,0.05434782608695652
